MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count_Adj,Left_Poke_Count,Right_Poke_Count_Adj,Right_Poke_Count,Pellet_Count_Adj,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Cum_Sum,Percent_Correct
2023-04-01 10:10:26,1.11.0,FR1,0,3.94,1,1,Right,Left,0,0,1,1,0,0,0,,,0.35,,1.0
2023-04-01 10:12:53,1.11.0,FR1,0,3.94,1,1,Right,Left,0,0,2,2,0,0,0,,,0.5,,
2023-04-01 10:12:58,1.11.0,FR1,0,3.94,1,1,Right,Left,0,0,3,3,0,0,0,,,0.24,,
2023-04-01 10:13:16,1.11.0,FR1,0,3.94,1,1,Right,Left,0,0,4,4,0,0,0,,,0.28,,
2023-04-01 10:16:11,1.11.0,FR1,0,3.94,1,1,Left,Left,1,1,4,4,0,0,0,,,0.57,,
2023-04-01 10:16:37,1.11.0,FR1,0,3.94,3,1,Pellet,Left,1,1,0,4,1,1,0,23.44,,,0.0050251256281407,1.0
2023-04-01 10:18:59,1.11.0,FR1,0,3.94,1,1,Left,Left,2,2,0,4,1,1,0,,,0.23,0.0050251256281407,1.0
2023-04-01 10:21:12,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,3,3,0,4,1,1,0,,,0.01,0.0050251256281407,1.0
2023-04-01 10:21:17,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,4,4,0,4,1,1,0,,,0.23,0.0050251256281407,1.0
2023-04-01 10:23:47,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,4,4,1,5,1,1,0,,,0.13,0.0050251256281407,0.8
2023-04-01 10:23:47,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,4,4,2,6,1,1,0,,,0.08,0.0050251256281407,0.666666666666667
2023-04-01 10:23:48,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,4,4,3,7,1,1,0,,,0.09,0.0050251256281407,0.571428571428571
2023-04-01 10:23:50,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,5,5,3,7,1,1,0,,,0.1,0.0050251256281407,0.625
2023-04-01 10:28:58,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,5,5,4,8,1,1,0,,,0.47,0.0050251256281407,0.555555555555556
2023-04-01 10:29:00,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,5,5,5,9,1,1,0,,,0.19,0.0050251256281407,0.5
2023-04-01 10:29:03,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,6,6,5,9,1,1,0,,,0.03,0.0050251256281407,0.545454545454545
2023-04-01 10:29:05,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,7,7,5,9,1,1,0,,,0.13,0.0050251256281407,0.583333333333333
2023-04-01 10:29:05,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,8,8,5,9,1,1,0,,,0.01,0.0050251256281407,0.615384615384615
2023-04-01 10:29:08,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,9,9,5,9,1,1,0,,,0.04,0.0050251256281407,0.642857142857143
2023-04-01 10:29:37,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,10,10,5,9,1,1,0,,,0.47,0.0050251256281407,0.666666666666667
2023-04-01 10:30:17,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,11,11,5,9,1,1,0,,,0.06,0.0050251256281407,0.6875
2023-04-01 10:33:10,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,11,11,6,10,1,1,0,,,0.05,0.0050251256281407,0.647058823529412
2023-04-01 10:36:15,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,11,11,7,11,1,1,0,,,0.2,0.0050251256281407,0.611111111111111
2023-04-01 10:36:16,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,11,11,8,12,1,1,0,,,0.06,0.0050251256281407,0.578947368421053
2023-04-01 10:36:31,1.11.0,FR1,0,3.94,2,1,Pellet,Left,11,11,8,12,2,2,0,Timed_out,1194.0,,0.0100502512562814,0.578947368421053
2023-04-01 10:39:31,1.11.0,FR1,0,3.94,1,1,Left,Left,12,12,8,12,2,2,0,,,0.11,0.0100502512562814,0.6
2023-04-01 10:40:16,1.11.0,FR1,0,3.94,1,1,Pellet,Left,12,12,8,12,3,3,0,43.63,225.0,,0.0150753768844221,0.6
2023-04-01 10:43:42,1.11.0,FR1,0,3.94,1,1,Right,Left,12,12,9,13,3,3,0,,,0.03,0.0150753768844221,0.571428571428571
2023-04-01 10:45:01,1.11.0,FR1,0,3.94,1,1,Left,Left,13,13,9,13,3,3,0,,,0.03,0.0150753768844221,0.590909090909091
2023-04-01 10:45:44,1.11.0,FR1,0,3.94,1,1,LeftWithPellet,Left,14,14,9,13,3,3,0,,,0.05,0.0150753768844221,0.608695652173913
2023-04-01 10:45:46,1.11.0,FR1,0,3.94,1,1,LeftWithPellet,Left,15,15,9,13,3,3,0,,,0.63,0.0150753768844221,0.625
2023-04-01 10:45:48,1.11.0,FR1,0,3.94,1,1,Pellet,Left,15,15,9,13,4,4,0,45.58,331.0,,0.0201005025125628,0.625
2023-04-01 10:52:40,1.11.0,FR1,0,3.94,1,1,Left,Left,16,16,9,13,4,4,0,,,0.02,0.0201005025125628,0.64
2023-04-01 10:52:52,1.11.0,FR1,0,3.94,1,1,Pellet,Left,16,16,9,13,5,5,0,11.06,425.0,,0.0251256281407035,0.64
2023-04-01 10:53:24,1.11.0,FR1,0,3.94,1,1,Right,Left,16,16,10,14,5,5,0,,,0.05,0.0251256281407035,0.615384615384615
2023-04-01 10:55:25,1.11.0,FR1,0,3.94,1,1,Right,Left,16,16,11,15,5,5,0,,,0.09,0.0251256281407035,0.592592592592593
2023-04-01 10:55:40,1.11.0,FR1,0,3.93,1,1,Right,Left,16,16,12,16,5,5,0,,,0.06,0.0251256281407035,0.571428571428571
2023-04-01 10:55:42,1.11.0,FR1,0,3.94,1,1,Left,Left,17,17,12,16,5,5,0,,,0.07,0.0251256281407035,0.586206896551724
2023-04-01 10:55:47,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,18,18,12,16,5,5,0,,,0.25,0.0251256281407035,0.6
2023-04-01 10:57:26,1.11.0,FR1,0,3.94,2,1,Pellet,Left,18,18,12,16,6,6,0,Timed_out,274.0,,0.0301507537688442,0.6
2023-04-01 10:57:49,1.11.0,FR1,0,3.94,1,1,Left,Left,19,19,12,16,6,6,0,,,0.02,0.0301507537688442,0.612903225806452
2023-04-01 10:59:28,1.11.0,FR1,0,3.94,1,1,Pellet,Left,19,19,12,16,7,7,0,Timed_out,122.0,,0.0351758793969849,0.612903225806452
2023-04-01 11:02:10,1.11.0,FR1,0,3.94,1,1,Left,Left,20,20,12,16,7,7,0,,,0.16,0.0351758793969849,0.625
2023-04-01 11:02:37,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,20,20,13,17,7,7,0,,,0.15,0.0351758793969849,0.606060606060606
2023-04-01 11:02:40,1.11.0,FR1,0,3.93,2,1,RightWithPellet,Left,20,20,14,18,7,7,0,,,0.42,0.0351758793969849,0.588235294117647
2023-04-01 11:02:52,1.11.0,FR1,0,3.93,2,1,RightWithPellet,Left,20,20,15,19,7,7,0,,,0.29,0.0351758793969849,0.571428571428571
2023-04-01 11:02:55,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,20,20,16,20,7,7,0,,,0.46,0.0351758793969849,0.555555555555556
2023-04-01 11:02:57,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,20,20,17,21,7,7,0,,,0.34,0.0351758793969849,0.540540540540541
2023-04-01 11:03:14,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,21,21,17,21,7,7,0,,,0.22,0.0351758793969849,0.552631578947368
2023-04-01 11:03:20,1.11.0,FR1,0,3.93,2,1,RightWithPellet,Left,21,21,18,22,7,7,0,,,0.18,0.0351758793969849,0.538461538461538
2023-04-01 11:03:22,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,21,21,19,23,7,7,0,,,0.02,0.0351758793969849,0.525
2023-04-01 11:03:45,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,22,22,19,23,7,7,0,,,0.04,0.0351758793969849,0.536585365853659
2023-04-01 11:03:47,1.11.0,FR1,0,3.93,2,1,LeftWithPellet,Left,23,23,19,23,7,7,0,,,0.07,0.0351758793969849,0.547619047619048
2023-04-01 11:03:52,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,23,23,20,24,7,7,0,,,0.03,0.0351758793969849,0.534883720930232
2023-04-01 11:04:00,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,24,24,20,24,7,7,0,,,0.18,0.0351758793969849,0.545454545454545
2023-04-01 11:04:09,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,24,24,21,25,7,7,0,,,0.17,0.0351758793969849,0.533333333333333
2023-04-01 11:04:52,1.11.0,FR1,0,3.94,2,1,LeftWithPellet,Left,25,25,21,25,7,7,0,,,0.56,0.0351758793969849,0.543478260869565
2023-04-01 11:05:15,1.11.0,FR1,0,3.94,2,1,RightWithPellet,Left,25,25,22,26,7,7,0,,,0.16,0.0351758793969849,0.531914893617021
2023-04-01 11:05:18,1.11.0,FR1,0,3.93,2,1,RightWithPellet,Left,25,25,23,27,7,7,0,,,0.17,0.0351758793969849,0.520833333333333
2023-04-01 11:05:21,1.11.0,FR1,0,3.94,2,1,Pellet,Left,25,25,23,27,8,8,0,Timed_out,353.0,,0.0402010050251256,0.520833333333333
2023-04-01 11:06:55,1.11.0,FR1,0,3.94,1,1,Right,Left,25,25,24,28,8,8,0,,,0.14,0.0402010050251256,0.510204081632653
2023-04-01 11:08:10,1.11.0,FR1,0,3.94,1,1,Left,Left,26,26,24,28,8,8,0,,,0.15,0.0402010050251256,0.52
2023-04-01 11:08:30,1.11.0,FR1,0,3.93,1,1,LeftWithPellet,Left,27,27,24,28,8,8,0,,,0.02,0.0402010050251256,0.529411764705882
2023-04-01 11:08:31,1.11.0,FR1,0,3.93,1,1,LeftWithPellet,Left,28,28,24,28,8,8,0,,,0.05,0.0402010050251256,0.538461538461538
2023-04-01 11:08:49,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,28,28,25,29,8,8,0,,,0.12,0.0402010050251256,0.528301886792453
2023-04-01 11:08:51,1.11.0,FR1,0,3.93,1,1,RightWithPellet,Left,28,28,26,30,8,8,0,,,0.02,0.0402010050251256,0.518518518518518
2023-04-01 11:10:43,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,28,28,27,31,8,8,0,,,0.19,0.0402010050251256,0.509090909090909
2023-04-01 11:10:57,1.11.0,FR1,0,3.94,1,1,LeftWithPellet,Left,29,29,27,31,8,8,0,,,0.25,0.0402010050251256,0.517857142857143
2023-04-01 11:11:16,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,29,29,28,32,8,8,0,,,0.31,0.0402010050251256,0.508771929824561
2023-04-01 11:11:30,1.11.0,FR1,0,3.93,1,1,LeftWithPellet,Left,30,30,28,32,8,8,0,,,0.23,0.0402010050251256,0.517241379310345
2023-04-01 11:12:07,1.11.0,FR1,0,3.94,1,1,LeftWithPellet,Left,31,31,28,32,8,8,0,,,0.04,0.0402010050251256,0.525423728813559
2023-04-01 11:14:20,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,31,31,29,33,8,8,0,,,0.23,0.0402010050251256,0.516666666666667
2023-04-01 11:14:27,1.11.0,FR1,0,3.93,1,1,RightWithPellet,Left,31,31,30,34,8,8,0,,,0.13,0.0402010050251256,0.508196721311475
2023-04-01 11:14:29,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,31,31,31,35,8,8,0,,,0.17,0.0402010050251256,0.5
2023-04-01 11:14:29,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,31,31,32,36,8,8,0,,,0.14,0.0402010050251256,0.492063492063492
2023-04-01 11:14:32,1.11.0,FR1,0,3.93,1,1,LeftWithPellet,Left,32,32,32,36,8,8,0,,,0.02,0.0402010050251256,0.5
2023-04-01 11:15:47,1.11.0,FR1,0,3.94,1,1,LeftWithPellet,Left,33,33,32,36,8,8,0,,,0.02,0.0402010050251256,0.507692307692308
2023-04-01 11:15:56,1.11.0,FR1,0,3.93,1,1,RightWithPellet,Left,33,33,33,37,8,8,0,,,0.19,0.0402010050251256,0.5
2023-04-01 11:16:00,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,33,33,34,38,8,8,0,,,0.09,0.0402010050251256,0.492537313432836
2023-04-01 11:16:01,1.11.0,FR1,0,3.94,1,1,Pellet,Left,33,33,34,38,9,9,0,Timed_out,640.0,,0.0452261306532663,0.492537313432836
2023-04-01 11:20:11,1.11.0,FR1,0,3.93,1,1,Left,Left,34,34,34,38,9,9,0,,,0.26,0.0452261306532663,0.5
2023-04-01 11:20:42,1.11.0,FR1,0,3.94,1,1,LeftWithPellet,Left,35,35,34,38,9,9,0,,,0.17,0.0452261306532663,0.507246376811594
2023-04-01 11:21:16,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,35,35,35,39,9,9,0,,,0.04,0.0452261306532663,0.5
2023-04-01 11:21:19,1.11.0,FR1,0,3.94,1,1,RightWithPellet,Left,35,35,36,40,9,9,0,,,0.04,0.0452261306532663,0.492957746478873
2023-04-01 11:21:20,1.11.0,FR1,0,3.94,1,1,Pellet,Left,35,35,36,40,10,10,0,Timed_out,319.0,,0.050251256281407,0.492957746478873
2023-04-01 11:23:19,1.11.0,FR1,0,3.94,1,1,Right,Left,35,35,37,41,10,10,0,,,0.15,0.050251256281407,0.486111111111111
2023-04-01 11:24:43,1.11.0,FR1,0,3.93,1,1,Right,Left,35,35,38,42,10,10,0,,,0.02,0.050251256281407,0.479452054794521
2023-04-01 11:24:59,1.11.0,FR1,0,3.94,1,1,Left,Left,36,36,38,42,10,10,0,,,0.22,0.050251256281407,0.486486486486487
2023-04-01 11:26:00,1.11.0,FR1,0,3.93,1,1,LeftWithPellet,Left,37,37,38,42,10,10,0,,,0.01,0.050251256281407,0.493333333333333
