MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/1/2023 7:42:57,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,0,1,0,0,nan,nan,0.00
9/1/2023 7:43:04,1.16.3,FR1_R,0,4.11,4,1,Pellet,Right,0,1,1,0,0.06,nan,nan
9/1/2023 7:45:11,1.16.3,FR1_R,0,4.11,nan,1,Left,Right,1,1,1,0,nan,nan,0.14
9/1/2023 7:47:53,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,1,2,1,0,nan,nan,0.10
9/1/2023 7:49:14,1.16.3,FR1_R,0,4.11,2,1,Pellet,Right,1,2,2,0,Timed_out,370,nan
9/1/2023 7:54:03,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,1,3,2,0,nan,nan,0.01
9/1/2023 7:54:35,1.16.3,FR1_R,0,4.11,1,1,Pellet,Right,1,3,3,0,30.82,321,nan
9/1/2023 7:55:00,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,1,4,3,0,nan,nan,0.07
9/1/2023 7:55:45,1.16.3,FR1_R,0,4.11,1,1,Pellet,Right,1,4,4,0,43.75,70,nan
9/1/2023 8:14:35,1.16.3,FR1_R,0,4.11,nan,1,Left,Right,2,4,4,0,nan,nan,0.90
9/1/2023 8:14:37,1.16.3,FR1_R,0,4.11,nan,1,Left,Right,3,4,4,0,nan,nan,0.00
9/1/2023 8:14:41,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,3,5,4,0,nan,nan,0.57
9/1/2023 8:14:44,1.16.3,FR1_R,0,4.11,nan,1,RightWithPellet,Right,3,6,4,0,nan,nan,0.49
9/1/2023 8:15:00,1.16.3,FR1_R,0,4.11,1,1,Pellet,Right,3,6,5,0,17.90,1155,nan
9/1/2023 8:15:33,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,3,7,5,0,nan,nan,0.35
9/1/2023 8:15:47,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,3,7,6,0,12.99,47,nan
9/1/2023 8:18:54,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,3,8,6,0,nan,nan,0.03
9/1/2023 8:19:10,1.16.3,FR1_R,0,4.11,1,1,Pellet,Right,3,8,7,0,15.02,203,nan
9/1/2023 8:19:52,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,3,9,7,0,nan,nan,0.00
9/1/2023 8:20:12,1.16.3,FR1_R,0,4.11,2,1,Pellet,Right,3,9,8,0,17.35,62,nan
9/1/2023 8:22:24,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,3,10,8,0,nan,nan,0.18
9/1/2023 8:22:33,1.16.3,FR1_R,0,4.11,1,1,Pellet,Right,3,10,9,0,7.96,141,nan
9/1/2023 8:22:55,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,3,11,9,0,nan,nan,0.14
9/1/2023 8:22:59,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,3,11,10,0,2.93,26,nan
9/1/2023 8:23:09,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,3,12,10,0,nan,nan,0.22
9/1/2023 8:24:08,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,3,12,11,0,57.69,69,nan
9/1/2023 8:24:19,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,3,13,11,0,nan,nan,0.17
9/1/2023 8:24:27,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,3,13,12,0,7.71,19,nan
9/1/2023 8:26:16,1.16.3,FR1_R,0,4.11,nan,1,Left,Right,4,13,12,0,nan,nan,0.20
9/1/2023 8:26:46,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,4,14,12,0,nan,nan,0.13
9/1/2023 8:26:55,1.16.3,FR1_R,0,4.11,1,1,Pellet,Right,4,14,13,0,8.21,148,nan
9/1/2023 8:29:11,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,4,15,13,0,nan,nan,0.04
9/1/2023 8:29:21,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,4,15,14,0,8.64,146,nan
9/1/2023 8:29:37,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,4,16,14,0,nan,nan,0.11
9/1/2023 8:29:50,1.16.3,FR1_R,0,4.11,nan,1,RightWithPellet,Right,4,17,14,0,nan,nan,0.07
9/1/2023 8:30:12,1.16.3,FR1_R,0,4.10,nan,1,RightWithPellet,Right,4,18,14,0,nan,nan,0.04
9/1/2023 8:30:16,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,4,18,15,0,37.79,55,nan
9/1/2023 8:30:56,1.16.3,FR1_R,0,4.11,nan,1,Right,Right,4,19,15,0,nan,nan,0.06
9/1/2023 8:31:07,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,4,19,16,0,10.78,51,nan
9/1/2023 8:33:35,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,4,20,16,0,nan,nan,0.13
9/1/2023 8:34:20,1.16.3,FR1_R,0,4.10,nan,1,LeftWithPellet,Right,5,20,16,0,nan,nan,0.32
9/1/2023 8:34:26,1.16.3,FR1_R,0,4.10,1,1,Pellet,Right,5,20,17,0,50.69,199,nan
9/1/2023 8:34:45,1.16.3,FR1_R,0,4.10,nan,1,Right,Right,5,21,17,0,nan,nan,0.04
9/1/2023 8:36:26,1.16.3,FR1_R,0,4.10,nan,1,RightWithPellet,Right,5,22,17,0,nan,nan,0.21
9/1/2023 8:38:18,1.16.3,FR1_R,0,4.10,nan,1,RightWithPellet,Right,5,23,17,0,nan,nan,0.03
