MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count_Adj,Left_Poke_Count,Right_Poke_Count_Adj,Right_Poke_Count,Pellet_Count_Adj,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Cum_Sum,Percent_Correct
2023-03-26 11:45:59,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,11,17,12,18,8,8,0,32.81,350.0,,0.0506329113924051,0.521739130434783
2023-03-26 11:46:24,1.11.0,FR1_R,0,4.04,1,1,Left,Right,12,18,12,18,8,8,0,,,0.01,0.0506329113924051,0.5
2023-03-26 11:55:01,1.11.0,FR1_R,0,4.04,1,1,Left,Right,13,19,12,18,8,8,0,,,0.27,0.0506329113924051,0.48
2023-03-26 11:59:11,1.11.0,FR1_R,0,4.04,1,1,Left,Right,14,20,12,18,8,8,0,,,0.17,0.0506329113924051,0.461538461538462
2023-03-26 12:01:56,1.11.0,FR1_R,0,4.04,1,1,Left,Right,15,21,12,18,8,8,0,,,0.09,0.0506329113924051,0.444444444444444
2023-03-26 12:07:26,1.11.0,FR1_R,0,4.03,1,1,Left,Right,16,22,12,18,8,8,0,,,0.3,0.0506329113924051,0.428571428571429
2023-03-26 12:08:07,1.11.0,FR1_R,0,4.03,1,1,Right,Right,16,22,13,19,8,8,0,,,0.15,0.0506329113924051,0.448275862068966
2023-03-26 12:08:19,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,16,22,13,19,9,9,0,11.01,1340.0,,0.0569620253164557,0.448275862068966
2023-03-26 12:09:48,1.11.0,FR1_R,0,4.03,1,1,Left,Right,17,23,13,19,9,9,0,,,0.08,0.0569620253164557,0.433333333333333
2023-03-26 12:09:53,1.11.0,FR1_R,0,4.04,1,1,Left,Right,18,24,13,19,9,9,0,,,0.05,0.0569620253164557,0.419354838709677
2023-03-26 12:09:54,1.11.0,FR1_R,0,4.04,1,1,Left,Right,19,25,13,19,9,9,0,,,0.23,0.0569620253164557,0.40625
2023-03-26 12:16:50,1.11.0,FR1_R,0,4.03,1,1,Right,Right,19,25,14,20,9,9,0,,,0.04,0.0569620253164557,0.424242424242424
2023-03-26 12:17:04,1.11.0,FR1_R,0,4.04,1,1,Pellet,Right,19,25,14,20,10,10,0,12.59,525.0,,0.0632911392405063,0.424242424242424
2023-03-26 12:17:49,1.11.0,FR1_R,0,4.03,1,1,Left,Right,20,26,14,20,10,10,0,,,0.57,0.0632911392405063,0.411764705882353
2023-03-26 12:18:22,1.11.0,FR1_R,0,4.03,1,1,Left,Right,21,27,14,20,10,10,0,,,0.07,0.0632911392405063,0.4
2023-03-26 12:19:51,1.11.0,FR1_R,0,4.03,1,1,Left,Right,22,28,14,20,10,10,0,,,0.02,0.0632911392405063,0.388888888888889
2023-03-26 12:26:52,1.11.0,FR1_R,0,4.03,1,1,Left,Right,23,29,14,20,10,10,0,,,0.09,0.0632911392405063,0.378378378378378
2023-03-26 12:32:00,1.11.0,FR1_R,0,4.04,1,1,Left,Right,24,30,14,20,10,10,0,,,0.25,0.0632911392405063,0.368421052631579
2023-03-26 12:32:07,1.11.0,FR1_R,0,4.03,1,1,Left,Right,25,31,14,20,10,10,0,,,0.04,0.0632911392405063,0.358974358974359
2023-03-26 12:35:04,1.11.0,FR1_R,0,4.03,1,1,Left,Right,26,32,14,20,10,10,0,,,0.24,0.0632911392405063,0.35
2023-03-26 12:41:16,1.11.0,FR1_R,0,4.03,1,1,Left,Right,27,33,14,20,10,10,0,,,0.3,0.0632911392405063,0.341463414634146
2023-03-26 12:45:00,1.11.0,FR1_R,0,4.03,1,1,Right,Right,27,33,15,21,10,10,0,,,0.15,0.0632911392405063,0.357142857142857
2023-03-26 12:45:45,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,27,33,15,21,11,11,0,44.64,1721.0,,0.069620253164557,0.357142857142857
2023-03-26 12:46:30,1.11.0,FR1_R,0,4.03,1,1,Left,Right,28,34,15,21,11,11,0,,,0.06,0.069620253164557,0.348837209302326
2023-03-26 12:46:37,1.11.0,FR1_R,0,4.04,1,1,Left,Right,29,35,15,21,11,11,0,,,0.04,0.069620253164557,0.340909090909091
2023-03-26 12:46:54,1.11.0,FR1_R,0,4.03,1,1,Left,Right,30,36,15,21,11,11,0,,,0.03,0.069620253164557,0.333333333333333
2023-03-26 12:47:15,1.11.0,FR1_R,0,4.03,1,1,Left,Right,31,37,15,21,11,11,0,,,0.04,0.069620253164557,0.326086956521739
2023-03-26 12:47:16,1.11.0,FR1_R,0,4.03,1,1,Left,Right,32,38,15,21,11,11,0,,,0.0,0.069620253164557,0.319148936170213
2023-03-26 12:47:57,1.11.0,FR1_R,0,4.03,1,1,Left,Right,33,39,15,21,11,11,0,,,0.14,0.069620253164557,0.3125
2023-03-26 12:49:47,1.11.0,FR1_R,0,4.03,1,1,Left,Right,34,40,15,21,11,11,0,,,0.05,0.069620253164557,0.306122448979592
2023-03-26 12:53:52,1.11.0,FR1_R,0,4.03,1,1,Left,Right,35,41,15,21,11,11,0,,,0.01,0.069620253164557,0.3
2023-03-26 13:10:54,1.11.0,FR1_R,0,4.03,1,1,Left,Right,36,42,15,21,11,11,0,,,0.04,0.069620253164557,0.294117647058823
2023-03-26 13:23:14,1.11.0,FR1_R,0,4.04,1,1,Left,Right,37,43,15,21,11,11,0,,,0.04,0.069620253164557,0.288461538461538
2023-03-26 13:23:51,1.11.0,FR1_R,0,4.03,1,1,Left,Right,38,44,15,21,11,11,0,,,0.09,0.069620253164557,0.283018867924528
2023-03-26 13:33:16,1.11.0,FR1_R,0,4.03,1,1,Left,Right,39,45,15,21,11,11,0,,,0.05,0.069620253164557,0.277777777777778
2023-03-26 13:33:17,1.11.0,FR1_R,0,4.03,1,1,Left,Right,40,46,15,21,11,11,0,,,0.05,0.069620253164557,0.272727272727273
2023-03-26 13:39:37,1.11.0,FR1_R,0,4.03,1,1,Left,Right,41,47,15,21,11,11,0,,,0.3,0.069620253164557,0.267857142857143
2023-03-26 14:07:54,1.11.0,FR1_R,0,4.03,1,1,Right,Right,41,47,16,22,11,11,0,,,0.01,0.069620253164557,0.280701754385965
2023-03-26 14:08:12,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,41,47,16,22,12,12,0,17.51,4947.0,,0.0759493670886076,0.280701754385965
2023-03-26 14:09:02,1.11.0,FR1_R,0,4.03,1,1,Right,Right,41,47,17,23,12,12,0,,,0.18,0.0759493670886076,0.293103448275862
2023-03-26 14:09:19,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,41,47,17,23,13,13,0,16.01,67.0,,0.0822784810126582,0.293103448275862
2023-03-26 15:21:48,1.11.0,FR1_R,0,4.03,1,1,Right,Right,41,47,18,24,13,13,0,,,0.02,0.0822784810126582,0.305084745762712
2023-03-26 15:21:50,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,41,47,18,24,14,14,0,1.63,4351.0,,0.0886075949367089,0.305084745762712
2023-03-26 15:23:37,1.11.0,FR1_R,0,4.03,1,1,Left,Right,42,48,18,24,14,14,0,,,0.03,0.0886075949367089,0.3
2023-03-26 15:24:36,1.11.0,FR1_R,0,4.03,1,1,Left,Right,43,49,18,24,14,14,0,,,0.04,0.0886075949367089,0.295081967213115
2023-03-26 15:56:57,1.11.0,FR1_R,0,4.03,1,1,Left,Right,44,50,18,24,14,14,0,,,0.04,0.0886075949367089,0.290322580645161
2023-03-26 16:52:07,1.11.0,FR1_R,0,4.03,1,1,Left,Right,45,51,18,24,14,14,0,,,0.02,0.0886075949367089,0.285714285714286
2023-03-26 17:04:11,1.11.0,FR1_R,0,4.03,1,1,Left,Right,46,52,18,24,14,14,0,,,0.04,0.0886075949367089,0.28125
2023-03-26 17:11:55,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,19,25,14,14,0,,,0.07,0.0886075949367089,0.292307692307692
2023-03-26 17:12:09,1.11.0,FR1_R,0,4.03,2,1,Pellet,Right,46,52,19,25,15,15,0,11.49,6619.0,,0.0949367088607595,0.292307692307692
2023-03-26 17:14:18,1.11.0,FR1_R,0,4.02,1,1,Right,Right,46,52,20,26,15,15,0,,,0.17,0.0949367088607595,0.303030303030303
2023-03-26 17:14:23,1.11.0,FR1_R,0,4.03,2,1,Pellet,Right,46,52,20,26,16,16,0,1.7,134.0,,0.10126582278481,0.303030303030303
2023-03-26 17:14:57,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,21,27,16,16,0,,,0.02,0.10126582278481,0.313432835820895
2023-03-26 17:15:07,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,46,52,21,27,17,17,0,9.3,44.0,,0.107594936708861,0.313432835820895
2023-03-26 17:28:13,1.11.0,FR1_R,0,4.02,1,1,Right,Right,46,52,22,28,17,17,0,,,0.1,0.107594936708861,0.323529411764706
2023-03-26 17:28:15,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,46,52,22,28,18,18,0,1.43,788.0,,0.113924050632911,0.323529411764706
2023-03-26 17:29:19,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,23,29,18,18,0,,,0.15,0.113924050632911,0.333333333333333
2023-03-26 17:29:22,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,46,52,23,29,19,19,0,2.18,67.0,,0.120253164556962,0.333333333333333
2023-03-26 17:30:15,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,24,30,19,19,0,,,0.04,0.120253164556962,0.342857142857143
2023-03-26 17:30:19,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,46,52,24,30,20,20,0,2.45,56.0,,0.126582278481013,0.342857142857143
2023-03-26 17:31:05,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,25,31,20,20,0,,,0.05,0.126582278481013,0.352112676056338
2023-03-26 17:31:12,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,46,52,25,31,21,21,0,6.63,54.0,,0.132911392405063,0.352112676056338
2023-03-26 17:31:41,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,26,32,21,21,0,,,0.03,0.132911392405063,0.361111111111111
2023-03-26 17:31:46,1.11.0,FR1_R,0,4.03,1,1,Pellet,Right,46,52,26,32,22,22,0,3.96,34.0,,0.139240506329114,0.361111111111111
2023-03-26 17:33:55,1.11.0,FR1_R,0,4.03,1,1,Right,Right,46,52,27,33,22,22,0,,,0.15,0.139240506329114,0.36986301369863
2023-03-26 17:33:59,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,46,52,27,33,23,23,0,2.32,133.0,,0.145569620253165,0.36986301369863
2023-03-26 17:35:04,1.11.0,FR1_R,0,4.03,1,1,Left,Right,47,53,27,33,23,23,0,,,0.24,0.145569620253165,0.364864864864865
2023-03-26 17:35:13,1.11.0,FR1_R,0,4.02,1,1,Right,Right,47,53,28,34,23,23,0,,,0.04,0.145569620253165,0.373333333333333
2023-03-26 17:35:20,1.11.0,FR1_R,0,4.03,2,1,Pellet,Right,47,53,28,34,24,24,0,3.69,81.0,,0.151898734177215,0.373333333333333
2023-03-26 17:35:54,1.11.0,FR1_R,0,4.02,1,1,Right,Right,47,53,29,35,24,24,0,,,0.02,0.151898734177215,0.381578947368421
2023-03-26 17:35:59,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,47,53,29,35,25,25,0,3.62,39.0,,0.158227848101266,0.381578947368421
2023-03-26 17:36:34,1.11.0,FR1_R,0,4.02,1,1,Right,Right,47,53,30,36,25,25,0,,,0.06,0.158227848101266,0.38961038961039
2023-03-26 17:36:36,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,47,53,30,36,26,26,0,0.95,37.0,,0.164556962025316,0.38961038961039
2023-03-26 17:37:45,1.11.0,FR1_R,0,4.03,1,1,Right,Right,47,53,31,37,26,26,0,,,0.1,0.164556962025316,0.397435897435897
2023-03-26 17:37:51,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,47,53,31,37,27,27,0,5.4,75.0,,0.170886075949367,0.397435897435897
2023-03-26 18:32:27,1.11.0,FR1_R,0,4.02,1,1,Left,Right,48,54,31,37,27,27,0,,,0.11,0.170886075949367,0.392405063291139
2023-03-26 18:32:36,1.11.0,FR1_R,0,4.02,1,1,Left,Right,49,55,31,37,27,27,0,,,0.11,0.170886075949367,0.3875
2023-03-26 18:32:40,1.11.0,FR1_R,0,4.02,1,1,Left,Right,50,56,31,37,27,27,0,,,0.03,0.170886075949367,0.382716049382716
2023-03-26 18:32:43,1.11.0,FR1_R,0,4.03,1,1,Left,Right,51,57,31,37,27,27,0,,,0.03,0.170886075949367,0.378048780487805
2023-03-26 18:32:44,1.11.0,FR1_R,0,4.02,1,1,Left,Right,52,58,31,37,27,27,0,,,0.01,0.170886075949367,0.373493975903614
2023-03-26 18:33:01,1.11.0,FR1_R,0,4.02,1,1,Left,Right,53,59,31,37,27,27,0,,,0.11,0.170886075949367,0.369047619047619
2023-03-26 18:33:03,1.11.0,FR1_R,0,4.02,1,1,Left,Right,54,60,31,37,27,27,0,,,0.05,0.170886075949367,0.364705882352941
2023-03-26 18:33:25,1.11.0,FR1_R,0,4.03,1,1,Left,Right,55,61,31,37,27,27,0,,,0.02,0.170886075949367,0.36046511627907
2023-03-26 18:33:50,1.11.0,FR1_R,0,4.02,1,1,Left,Right,56,62,31,37,27,27,0,,,0.04,0.170886075949367,0.35632183908046
2023-03-26 18:34:01,1.11.0,FR1_R,0,4.02,1,1,Left,Right,57,63,31,37,27,27,0,,,0.07,0.170886075949367,0.352272727272727
2023-03-26 18:34:02,1.11.0,FR1_R,0,4.02,1,1,Left,Right,58,64,31,37,27,27,0,,,0.08,0.170886075949367,0.348314606741573
2023-03-26 18:34:12,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,32,38,27,27,0,,,0.09,0.170886075949367,0.355555555555556
2023-03-26 18:34:26,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,32,38,28,28,0,13.21,3395.0,,0.177215189873418,0.355555555555556
2023-03-26 18:38:13,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,33,39,28,28,0,,,0.03,0.177215189873418,0.362637362637363
2023-03-26 18:38:18,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,33,39,29,29,0,3.28,232.0,,0.183544303797468,0.362637362637363
2023-03-26 18:39:35,1.11.0,FR1_R,0,4.03,1,1,Right,Right,58,64,34,40,29,29,0,,,0.18,0.183544303797468,0.369565217391304
2023-03-26 18:39:40,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,34,40,30,30,0,4.03,82.0,,0.189873417721519,0.369565217391304
2023-03-26 18:51:43,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,35,41,30,30,0,,,0.07,0.189873417721519,0.376344086021505
2023-03-26 18:51:46,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,35,41,31,31,0,2.31,726.0,,0.19620253164557,0.376344086021505
2023-03-26 19:05:46,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,36,42,31,31,0,,,0.1,0.19620253164557,0.382978723404255
2023-03-26 19:05:49,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,36,42,32,32,0,2.52,843.0,,0.20253164556962,0.382978723404255
2023-03-26 19:06:47,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,37,43,32,32,0,,,0.02,0.20253164556962,0.389473684210526
2023-03-26 19:06:50,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,37,43,33,33,0,2.66,61.0,,0.208860759493671,0.389473684210526
2023-03-26 19:07:38,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,38,44,33,33,0,,,0.14,0.208860759493671,0.395833333333333
2023-03-26 19:07:40,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,38,44,34,34,0,1.63,50.0,,0.215189873417721,0.395833333333333
2023-03-26 19:08:58,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,39,45,34,34,0,,,0.02,0.215189873417721,0.402061855670103
2023-03-26 19:09:02,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,39,45,35,35,0,2.73,82.0,,0.221518987341772,0.402061855670103
2023-03-26 19:09:22,1.11.0,FR1_R,0,4.02,1,1,Right,Right,58,64,40,46,35,35,0,,,0.02,0.221518987341772,0.408163265306122
2023-03-26 19:09:25,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,58,64,40,46,36,36,0,2.04,23.0,,0.227848101265823,0.408163265306122
2023-03-26 19:09:53,1.11.0,FR1_R,0,4.03,1,1,Right,Right,58,64,41,47,36,36,0,,,0.04,0.227848101265823,0.414141414141414
2023-03-26 19:09:59,1.11.0,FR1_R,0,4.02,2,1,Pellet,Right,58,64,41,47,37,37,0,2.86,34.0,,0.234177215189873,0.414141414141414
2023-03-26 19:10:35,1.11.0,FR1_R,0,4.02,1,1,Left,Right,59,65,41,47,37,37,0,,,0.07,0.234177215189873,0.41
2023-03-26 19:10:41,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,42,48,37,37,0,,,0.02,0.234177215189873,0.415841584158416
2023-03-26 19:10:44,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,42,48,38,38,0,1.77,45.0,,0.240506329113924,0.415841584158416
2023-03-26 19:11:15,1.11.0,FR1_R,0,4.03,1,1,Right,Right,59,65,43,49,38,38,0,,,0.14,0.240506329113924,0.42156862745098
2023-03-26 19:11:17,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,43,49,39,39,0,1.7,33.0,,0.246835443037975,0.42156862745098
2023-03-26 19:11:54,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,44,50,39,39,0,,,0.05,0.246835443037975,0.427184466019417
2023-03-26 19:11:56,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,44,50,40,40,0,1.29,39.0,,0.253164556962025,0.427184466019417
2023-03-26 19:12:31,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,45,51,40,40,0,,,0.1,0.253164556962025,0.432692307692308
2023-03-26 19:12:33,1.11.0,FR1_R,0,4.03,2,1,Pellet,Right,59,65,45,51,41,41,0,1.84,37.0,,0.259493670886076,0.432692307692308
2023-03-26 19:12:54,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,46,52,41,41,0,,,0.02,0.259493670886076,0.438095238095238
2023-03-26 19:12:56,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,46,52,42,42,0,1.02,23.0,,0.265822784810127,0.438095238095238
2023-03-26 19:13:11,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,47,53,42,42,0,,,0.15,0.265822784810127,0.443396226415094
2023-03-26 19:13:14,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,47,53,43,43,0,1.63,18.0,,0.272151898734177,0.443396226415094
2023-03-26 19:13:29,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,48,54,43,43,0,,,0.18,0.272151898734177,0.448598130841121
2023-03-26 19:13:30,1.11.0,FR1_R,0,4.02,2,1,Pellet,Right,59,65,48,54,44,44,0,0.75,16.0,,0.278481012658228,0.448598130841121
2023-03-26 19:14:54,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,49,55,44,44,0,,,0.04,0.278481012658228,0.453703703703704
2023-03-26 19:14:57,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,49,55,45,45,0,1.77,87.0,,0.284810126582278,0.453703703703704
2023-03-26 19:15:23,1.11.0,FR1_R,0,4.03,1,1,Right,Right,59,65,50,56,45,45,0,,,0.19,0.284810126582278,0.458715596330275
2023-03-26 19:15:26,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,50,56,46,46,0,2.18,29.0,,0.291139240506329,0.458715596330275
2023-03-26 19:25:13,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,51,57,46,46,0,,,0.13,0.291139240506329,0.463636363636364
2023-03-26 19:25:15,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,51,57,47,47,0,1.63,589.0,,0.29746835443038,0.463636363636364
2023-03-26 19:25:42,1.11.0,FR1_R,0,4.03,1,1,Right,Right,59,65,52,58,47,47,0,,,0.06,0.29746835443038,0.468468468468469
2023-03-26 19:25:44,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,52,58,48,48,0,1.36,29.0,,0.30379746835443,0.468468468468469
2023-03-26 19:26:16,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,53,59,48,48,0,,,0.03,0.30379746835443,0.473214285714286
2023-03-26 19:26:18,1.11.0,FR1_R,0,4.02,1,1,Pellet,Right,59,65,53,59,49,49,0,0.81,33.0,,0.310126582278481,0.473214285714286
2023-03-26 19:27:08,1.11.0,FR1_R,0,4.02,1,1,Right,Right,59,65,54,60,49,49,0,,,0.21,0.310126582278481,0.47787610619469
