MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/29/2024 17:28:55,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,0,1,0,0,nan,nan,0.35
4/29/2024 17:30:46,1.16.3,RevT_R,0,3.82,nan,1,LeftWithPellet,Right,1,1,0,0,nan,nan,0.13
4/29/2024 17:31:37,1.16.3,RevT_R,0,3.82,nan,1,RightWithPellet,Right,1,2,0,0,nan,nan,0.08
4/29/2024 17:32:58,1.16.3,RevT_R,0,3.81,nan,1,RightWithPellet,Right,1,3,0,0,nan,nan,0.07
4/29/2024 17:35:08,1.16.3,RevT_R,0,3.82,nan,1,RightWithPellet,Right,1,4,0,0,nan,nan,0.18
4/29/2024 17:35:59,1.16.3,RevT_R,0,3.82,nan,1,RightWithPellet,Right,1,5,0,0,nan,nan,0.06
4/29/2024 17:44:24,1.16.3,RevT_R,0,3.82,nan,1,LeftWithPellet,Right,2,5,0,0,nan,nan,0.19
4/29/2024 18:06:42,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,5,1,0,Timed_out,nan,nan
4/29/2024 18:25:11,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,6,1,0,nan,nan,0.20
4/29/2024 18:25:14,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,6,2,0,1.71,1113,nan
4/29/2024 18:25:48,1.16.3,RevT_R,0,3.81,nan,1,Right,Right,2,7,2,0,nan,nan,0.23
4/29/2024 18:25:50,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,7,3,0,1.34,36,nan
4/29/2024 18:26:46,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,8,3,0,nan,nan,0.19
4/29/2024 18:26:47,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,8,4,0,0.42,57,nan
4/29/2024 18:27:08,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,9,4,0,nan,nan,0.20
4/29/2024 18:27:09,1.16.3,RevT_R,0,3.81,1,1,Pellet,Right,2,9,5,0,0.36,22,nan
4/29/2024 18:27:58,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,10,5,0,nan,nan,0.00
4/29/2024 18:28:01,1.16.3,RevT_R,0,3.82,2,1,Pellet,Right,2,10,6,0,0.36,52,nan
4/29/2024 18:28:27,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,11,6,0,nan,nan,0.11
4/29/2024 18:28:28,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,11,7,0,0.42,27,nan
4/29/2024 18:29:10,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,12,7,0,nan,nan,0.19
4/29/2024 18:29:12,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,12,8,0,0.42,44,nan
4/29/2024 18:39:40,1.16.3,RevT_R,0,3.81,nan,1,Right,Right,2,13,8,0,nan,nan,0.07
4/29/2024 18:39:43,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,13,9,0,2.14,631,nan
4/29/2024 18:50:34,1.16.3,RevT_R,0,3.81,nan,1,Right,Right,2,14,9,0,nan,nan,0.08
4/29/2024 18:50:35,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,14,10,0,0.97,652,nan
4/29/2024 18:51:04,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,2,15,10,0,nan,nan,0.05
4/29/2024 18:51:06,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,2,15,11,0,0.97,31,nan
4/29/2024 18:59:45,1.16.3,RevT_R,0,3.82,nan,1,Left,Right,3,15,11,0,nan,nan,0.47
4/29/2024 18:59:46,1.16.3,RevT_R,0,3.82,nan,1,Left,Right,4,15,11,0,nan,nan,0.32
4/29/2024 18:59:49,1.16.3,RevT_R,0,3.81,nan,1,Left,Right,5,15,11,0,nan,nan,0.05
4/29/2024 18:59:50,1.16.3,RevT_R,0,3.82,nan,1,Left,Right,6,15,11,0,nan,nan,0.12
4/29/2024 18:59:56,1.16.3,RevT_R,0,3.82,nan,1,Left,Right,7,15,11,0,nan,nan,0.00
4/29/2024 18:59:57,1.16.3,RevT_R,0,3.82,nan,1,Left,Right,8,15,11,0,nan,nan,0.24
4/29/2024 19:00:07,1.16.3,RevT_R,0,3.82,nan,1,Left,Right,9,15,11,0,nan,nan,0.26
4/29/2024 19:01:23,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,16,11,0,nan,nan,0.35
4/29/2024 19:01:24,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,16,12,0,0.73,618,nan
4/29/2024 19:16:09,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,17,12,0,nan,nan,0.07
4/29/2024 19:16:12,1.16.3,RevT_R,0,3.82,2,1,Pellet,Right,9,17,13,0,0.85,888,nan
4/29/2024 19:16:51,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,18,13,0,nan,nan,0.31
4/29/2024 19:16:53,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,18,14,0,0.42,40,nan
4/29/2024 19:17:15,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,19,14,0,nan,nan,0.36
4/29/2024 19:17:17,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,19,15,0,0.42,25,nan
4/29/2024 20:19:32,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,20,15,0,nan,nan,0.10
4/29/2024 20:19:37,1.16.3,RevT_R,0,3.82,2,1,Pellet,Right,9,20,16,0,1.77,3740,nan
4/29/2024 20:20:53,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,21,16,0,nan,nan,0.19
4/29/2024 20:20:55,1.16.3,RevT_R,0,3.81,1,1,Pellet,Right,9,21,17,0,1.83,78,nan
4/29/2024 20:22:33,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,22,17,0,nan,nan,0.44
4/29/2024 20:22:37,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,22,18,0,2.88,101,nan
4/29/2024 20:23:18,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,23,18,0,nan,nan,0.42
4/29/2024 20:23:19,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,23,19,0,0.61,43,nan
4/29/2024 20:23:50,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,24,19,0,nan,nan,0.31
4/29/2024 20:23:52,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,24,20,0,0.36,32,nan
4/29/2024 20:24:52,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,25,20,0,nan,nan,0.05
4/29/2024 20:24:55,1.16.3,RevT_R,0,3.81,2,1,Pellet,Right,9,25,21,0,1.95,64,nan
4/29/2024 20:44:12,1.16.3,RevT_R,0,3.82,nan,1,Right,Right,9,26,21,0,nan,nan,0.07
4/29/2024 20:44:14,1.16.3,RevT_R,0,3.82,1,1,Pellet,Right,9,26,22,0,1.40,1159,nan
4/29/2024 20:52:09,1.16.3,RevT_R,0,3.81,nan,1,Right,Right,9,27,22,0,nan,nan,0.33
4/29/2024 20:52:13,1.16.3,RevT_R,0,3.81,2,1,Pellet,Right,9,27,23,0,0.55,478,nan
4/29/2024 20:52:49,1.16.3,RevT_R,0,3.81,nan,1,Right,Right,9,28,23,0,nan,nan,0.13
4/29/2024 20:52:50,1.16.3,RevT_R,0,3.82,2,1,Pellet,Right,9,28,24,0,0.06,38,nan
