MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/22/2024 20:39:30,1.16.3,RevT_R,0,3.61,nan,1,Right,Right,0,1,0,0,nan,nan,0.07
3/22/2024 20:39:30,1.16.3,RevT_R,0,3.61,nan,1,RightDuringDispense,Right,0,2,0,0,nan,nan,0.33
3/22/2024 20:39:38,1.16.3,RevT_R,0,3.61,3,1,Pellet,Right,0,2,1,0,2.26,nan,nan
3/22/2024 20:43:36,1.16.3,RevT_R,0,3.60,nan,1,Left,Right,1,2,1,0,nan,nan,0.04
3/22/2024 20:43:45,1.16.3,RevT_R,0,3.61,nan,1,Left,Right,2,2,1,0,nan,nan,0.03
3/22/2024 20:45:01,1.16.3,RevT_R,0,3.61,nan,1,Right,Right,2,3,1,0,nan,nan,0.24
3/22/2024 20:45:02,1.16.3,RevT_R,0,3.61,2,1,Pellet,Right,2,3,2,0,0.06,325,nan
3/22/2024 20:45:23,1.16.3,RevT_R,0,3.60,nan,1,Left,Right,3,3,2,0,nan,nan,0.09
3/22/2024 20:45:28,1.16.3,RevT_R,0,3.60,nan,1,Left,Right,4,3,2,0,nan,nan,0.26
3/22/2024 20:45:32,1.16.3,RevT_R,0,3.60,nan,1,Right,Right,4,4,2,0,nan,nan,0.39
3/22/2024 20:45:33,1.16.3,RevT_R,0,3.60,1,1,Pellet,Right,4,4,3,0,0.12,31,nan
3/22/2024 20:45:49,1.16.3,RevT_R,0,3.60,nan,1,Right,Right,4,5,3,0,nan,nan,1.26
3/22/2024 20:46:01,1.16.3,RevT_R,0,3.61,nan,1,RightDuringDispense,Right,4,6,3,0,nan,nan,1.38
3/22/2024 20:46:04,1.16.3,RevT_R,0,3.61,nan,1,RightDuringDispense,Right,4,7,3,0,nan,nan,0.19
3/22/2024 20:46:10,1.16.3,RevT_R,0,3.60,nan,1,RightDuringDispense,Right,4,8,3,0,nan,nan,0.66
3/22/2024 20:46:26,1.16.3,RevT_R,0,3.60,11,1,Pellet,Right,4,8,4,0,3.61,53,nan
3/22/2024 20:50:30,1.16.3,RevT_R,0,3.61,nan,1,Left,Right,5,8,4,0,nan,nan,0.52
3/22/2024 20:50:33,1.16.3,RevT_R,0,3.61,nan,1,Left,Right,6,8,4,0,nan,nan,0.42
