MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/7/2023 10:36:32,1.16.3,RevT_R,0,4.07,,1,Right,Right,0,1,0,0,,,0.06
9/7/2023 10:36:45,1.16.3,RevT_R,0,4.08,,1,LeftWithPellet,Right,1,1,0,0,,,0.09
9/7/2023 10:38:16,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,1,2,0,0,,,0.07
9/7/2023 10:39:00,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,1,3,0,0,,,0.04
9/7/2023 10:48:10,1.16.3,RevT_R,0,4.08,2.0,1,Pellet,Right,1,3,1,0,Timed_out,,
9/7/2023 10:51:33,1.16.3,RevT_R,0,4.08,,1,Left,Right,2,3,1,0,,,0.01
9/7/2023 11:03:56,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,4,1,0,,,0.27
9/7/2023 11:03:57,1.16.3,RevT_R,0,4.07,1.0,1,Pellet,Right,2,4,2,0,0.36,947.0,
9/7/2023 11:04:18,1.16.3,RevT_R,0,4.07,,1,Right,Right,2,5,2,0,,,0.23
9/7/2023 11:04:19,1.16.3,RevT_R,0,4.08,2.0,1,Pellet,Right,2,5,3,0,0.12,22.0,
9/7/2023 11:04:35,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,6,3,0,,,0.09
9/7/2023 11:04:36,1.16.3,RevT_R,0,4.07,,1,RightDuringDispense,Right,2,7,3,0,,,0.03
9/7/2023 11:04:39,1.16.3,RevT_R,0,4.07,2.0,1,Pellet,Right,2,7,4,0,0.67,20.0,
9/7/2023 11:04:53,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,8,4,0,,,0.15
9/7/2023 11:04:55,1.16.3,RevT_R,0,4.08,1.0,1,Pellet,Right,2,8,5,0,0.54,16.0,
9/7/2023 11:05:07,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,9,5,0,,,0.13
9/7/2023 11:05:09,1.16.3,RevT_R,0,4.08,2.0,1,Pellet,Right,2,9,6,0,0.42,14.0,
9/7/2023 11:07:19,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,10,6,0,,,0.01
9/7/2023 11:07:26,1.16.3,RevT_R,0,4.08,1.0,1,Pellet,Right,2,10,7,0,6.67,137.0,
9/7/2023 11:13:15,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,11,7,0,,,0.1
9/7/2023 11:14:44,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,2,12,7,0,,,0.14
9/7/2023 11:23:26,1.16.3,RevT_R,0,4.08,1.0,1,Pellet,Right,2,12,8,0,Timed_out,960.0,
9/7/2023 11:23:51,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,13,8,0,,,0.17
9/7/2023 11:23:54,1.16.3,RevT_R,0,4.07,2.0,1,Pellet,Right,2,13,9,0,0.97,28.0,
9/7/2023 11:24:11,1.16.3,RevT_R,0,4.07,,1,Right,Right,2,14,9,0,,,0.15
9/7/2023 11:24:12,1.16.3,RevT_R,0,4.08,1.0,1,Pellet,Right,2,14,10,0,0.30,18.0,
9/7/2023 11:24:32,1.16.3,RevT_R,0,4.07,,1,Right,Right,2,15,10,0,,,0.3
9/7/2023 11:24:33,1.16.3,RevT_R,0,4.07,1.0,1,Pellet,Right,2,15,11,0,0.12,21.0,
9/7/2023 11:25:16,1.16.3,RevT_R,0,4.08,,1,Right,Right,2,16,11,0,,,0.08
9/7/2023 11:25:16,1.16.3,RevT_R,0,4.08,1.0,1,Pellet,Right,2,16,12,0,0.24,43.0,
9/7/2023 11:30:10,1.16.3,RevT_R,0,4.07,,1,Left,Right,3,16,12,0,,,0.2
9/7/2023 11:30:12,1.16.3,RevT_R,0,4.08,,1,Left,Right,4,16,12,0,,,0.38
9/7/2023 11:30:15,1.16.3,RevT_R,0,4.08,,1,Left,Right,5,16,12,0,,,0.13
9/7/2023 11:39:05,1.16.3,RevT_R,0,4.07,,1,Right,Right,5,17,12,0,,,0.28
9/7/2023 11:39:14,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,18,12,0,,,0.21
9/7/2023 11:39:17,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,5,19,12,0,,,0.3
9/7/2023 11:39:19,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,20,12,0,,,0.18
9/7/2023 11:39:26,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,21,12,0,,,0.16
9/7/2023 11:39:28,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,22,12,0,,,0.11
9/7/2023 11:39:32,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,23,12,0,,,0.19
9/7/2023 11:39:34,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,24,12,0,,,0.24
9/7/2023 11:39:35,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,5,25,12,0,,,0.06
9/7/2023 11:39:38,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,26,12,0,,,0.13
9/7/2023 11:39:40,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,27,12,0,,,0.2
9/7/2023 11:39:42,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,5,28,12,0,,,0.16
9/7/2023 11:39:43,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,5,29,12,0,,,0.45
9/7/2023 11:39:45,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,5,30,12,0,,,0.12
9/7/2023 11:39:48,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,5,31,12,0,,,0.09
9/7/2023 11:39:51,1.16.3,RevT_R,0,4.07,,1,LeftWithPellet,Right,6,31,12,0,,,0.2
9/7/2023 11:39:53,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,6,32,12,0,,,0.0
9/7/2023 11:39:55,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,6,33,12,0,,,0.32
9/7/2023 11:39:59,1.16.3,RevT_R,0,4.08,,1,LeftWithPellet,Right,7,33,12,0,,,0.13
9/7/2023 11:40:45,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,7,34,12,0,,,0.18
9/7/2023 11:40:55,1.16.3,RevT_R,0,4.07,2.0,1,Pellet,Right,7,34,13,0,Timed_out,939.0,
9/7/2023 11:41:04,1.16.3,RevT_R,0,4.07,,1,Right,Right,7,35,13,0,,,0.06
9/7/2023 11:41:05,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,36,13,0,,,0.01
9/7/2023 11:41:06,1.16.3,RevT_R,0,4.07,1.0,1,Pellet,Right,7,36,14,0,1.33,11.0,
9/7/2023 11:41:41,1.16.3,RevT_R,0,4.08,,1,Right,Right,7,37,14,0,,,0.2
9/7/2023 11:41:45,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,7,38,14,0,,,0.19
9/7/2023 11:41:46,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,39,14,0,,,0.24
9/7/2023 11:41:46,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,40,14,0,,,0.01
9/7/2023 11:41:50,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,41,14,0,,,0.3
9/7/2023 11:41:56,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,42,14,0,,,0.16
9/7/2023 11:42:17,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,43,14,0,,,0.17
9/7/2023 11:46:27,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,7,44,14,0,,,0.09
9/7/2023 11:47:08,1.16.3,RevT_R,0,4.07,,1,RightWithPellet,Right,7,45,14,0,,,0.11
9/7/2023 11:47:44,1.16.3,RevT_R,0,4.08,,1,RightWithPellet,Right,7,46,14,0,,,0.12
9/7/2023 11:47:45,1.16.3,RevT_R,0,4.07,,1,LeftWithPellet,Right,8,46,14,0,,,0.13
9/7/2023 11:50:54,1.16.3,RevT_R,0,4.07,1.0,1,Pellet,Right,8,46,15,0,Timed_out,588.0,
9/7/2023 11:51:50,1.16.3,RevT_R,0,4.07,,1,Right,Right,8,47,15,0,,,0.04
9/7/2023 11:51:51,1.16.3,RevT_R,0,4.08,1.0,1,Pellet,Right,8,47,16,0,0.85,57.0,
9/7/2023 11:52:24,1.16.3,RevT_R,0,4.08,,1,Right,Right,8,48,16,0,,,0.32
9/7/2023 11:52:25,1.16.3,RevT_R,0,4.08,2.0,1,Pellet,Right,8,48,17,0,0.18,34.0,
9/7/2023 11:52:50,1.16.3,RevT_R,0,4.07,,1,Right,Right,8,49,17,0,,,0.26
9/7/2023 11:52:50,1.16.3,RevT_R,0,4.07,,1,RightDuringDispense,Right,8,50,17,0,,,0.07
9/7/2023 11:52:55,1.16.3,RevT_R,0,4.07,2.0,1,Pellet,Right,8,50,18,0,2.32,30.0,
9/7/2023 11:53:14,1.16.3,RevT_R,0,4.07,,1,Right,Right,8,51,18,0,,,0.25
9/7/2023 11:53:15,1.16.3,RevT_R,0,4.08,2.0,1,Pellet,Right,8,51,19,0,0.36,20.0,
9/7/2023 11:53:32,1.16.3,RevT_R,0,4.08,,1,Right,Right,8,52,19,0,,,0.21
9/7/2023 11:53:54,1.16.3,RevT_R,0,4.07,2.0,1,Pellet,Right,8,52,20,0,20.32,39.0,
9/7/2023 11:57:31,1.16.3,RevT_R,0,4.07,,1,Left,Right,9,52,20,0,,,0.33
9/7/2023 12:18:04,1.16.3,RevT_R,0,4.07,,1,Right,Right,9,53,20,0,,,0.16
