MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count_Adj,Left_Poke_Count,Right_Poke_Count_Adj,Right_Poke_Count,Unnamed: 13,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Cum_Sum,Percent_Correct
2023-07-10 07:52:02,1.16.3,FR1,0,4.12,,1,Right,Left,,0,,1,,0,0,,,0.43,,
2023-07-10 08:37:05,1.16.3,FR1,0,4.12,,1,Left,Left,,1,,1,,0,0,,,0.07,,
2023-07-10 08:38:11,1.16.3,FR1,0,4.12,,1,LeftWithPellet,Left,,2,,1,,0,0,,,0.05,,
2023-07-10 08:50:21,1.16.3,FR1,0,4.11,,1,LeftWithPellet,Left,,3,,1,,0,0,,,0.04,,
2023-07-10 09:13:59,1.16.3,FR1,0,4.12,,1,RightWithPellet,Left,,3,,2,,0,0,,,0.13,,
2023-07-10 09:14:02,1.16.3,FR1,0,4.12,,1,RightWithPellet,Left,,3,,3,,0,0,,,0.39,,
2023-07-10 09:14:10,1.16.3,FR1,0,4.11,,1,LeftWithPellet,Left,,4,,3,,0,0,,,0.07,,
2023-07-10 09:14:12,1.16.3,FR1,0,4.11,3.0,1,Pellet,Left,1.0,4,0.0,3,,1,0,Timed_out,,,0.00366300366300366,1.0
2023-07-10 09:15:49,1.16.3,FR1,0,4.12,,1,Right,Left,1.0,4,1.0,4,,1,0,,,0.84,0.00366300366300366,0.5
2023-07-10 09:16:53,1.16.3,FR1,0,4.11,,1,Right,Left,1.0,4,2.0,5,,1,0,,,0.93,0.00366300366300366,0.333333333333333
2023-07-10 09:16:58,1.16.3,FR1,0,4.11,,1,Left,Left,2.0,5,2.0,5,,1,0,,,0.03,0.00366300366300366,0.5
2023-07-10 09:17:18,1.16.3,FR1,0,4.12,1.0,1,Pellet,Left,2.0,5,2.0,5,,2,0,19.61,186.0,,0.00732600732600733,0.5
2023-07-10 09:18:28,1.16.3,FR1,0,4.11,,1,Right,Left,2.0,5,3.0,6,,2,0,,,0.03,0.00732600732600733,0.4
2023-07-10 09:18:39,1.16.3,FR1,0,4.12,,1,Left,Left,3.0,6,3.0,6,,2,0,,,0.05,0.00732600732600733,0.5
2023-07-10 09:18:42,1.16.3,FR1,0,4.11,1.0,1,Pellet,Left,3.0,6,3.0,6,,3,0,1.58,84.0,,0.010989010989011,0.5
2023-07-10 09:25:09,1.16.3,FR1,0,4.12,,1,Right,Left,3.0,6,4.0,7,,3,0,,,0.33,0.010989010989011,0.428571428571429
2023-07-10 09:25:25,1.16.3,FR1,0,4.12,,1,Left,Left,4.0,7,4.0,7,,3,0,,,0.03,0.010989010989011,0.5
2023-07-10 09:25:27,1.16.3,FR1,0,4.11,2.0,1,Pellet,Left,4.0,7,4.0,7,,4,0,0.94,405.0,,0.0146520146520147,0.5
2023-07-10 09:26:37,1.16.3,FR1,0,4.11,,1,Right,Left,4.0,7,5.0,8,,4,0,,,0.13,0.0146520146520147,0.444444444444444
2023-07-10 09:26:58,1.16.3,FR1,0,4.12,,1,Right,Left,4.0,7,6.0,9,,4,0,,,0.2,0.0146520146520147,0.4
2023-07-10 09:26:59,1.16.3,FR1,0,4.11,,1,Right,Left,4.0,7,7.0,10,,4,0,,,0.0,0.0146520146520147,0.363636363636364
2023-07-10 09:28:15,1.16.3,FR1,0,4.11,,1,Right,Left,4.0,7,8.0,11,,4,0,,,0.13,0.0146520146520147,0.333333333333333
2023-07-10 09:28:18,1.16.3,FR1,0,4.12,,1,Right,Left,4.0,7,9.0,12,,4,0,,,0.13,0.0146520146520147,0.307692307692308
2023-07-10 09:28:24,1.16.3,FR1,0,4.11,,1,Left,Left,5.0,8,9.0,12,,4,0,,,0.07,0.0146520146520147,0.357142857142857
2023-07-10 09:28:26,1.16.3,FR1,0,4.11,1.0,1,Pellet,Left,5.0,8,9.0,12,,5,0,0.94,179.0,,0.0183150183150183,0.357142857142857
2023-07-10 09:29:05,1.16.3,FR1,0,4.12,,1,Right,Left,5.0,8,10.0,13,,5,0,,,0.08,0.0183150183150183,0.333333333333333
2023-07-10 09:31:20,1.16.3,FR1,0,4.11,,1,Left,Left,6.0,9,10.0,13,,5,0,,,0.02,0.0183150183150183,0.375
2023-07-10 09:31:38,1.16.3,FR1,0,4.11,1.0,1,Pellet,Left,6.0,9,10.0,13,,6,0,17.45,192.0,,0.021978021978022,0.375
2023-07-10 09:37:55,1.16.3,FR1,0,4.11,,1,Right,Left,6.0,9,11.0,14,,6,0,,,0.1,0.021978021978022,0.352941176470588
2023-07-10 09:38:02,1.16.3,FR1,0,4.12,,1,Right,Left,6.0,9,12.0,15,,6,0,,,0.25,0.021978021978022,0.333333333333333
2023-07-10 09:42:46,1.16.3,FR1,0,4.12,,1,Right,Left,6.0,9,13.0,16,,6,0,,,0.17,0.021978021978022,0.31578947368421
2023-07-10 09:44:49,1.16.3,FR1,0,4.11,,1,Left,Left,7.0,10,13.0,16,,6,0,,,0.0,0.021978021978022,0.35
2023-07-10 09:44:53,1.16.3,FR1,0,4.12,1.0,1,Pellet,Left,7.0,10,13.0,16,,7,0,2.34,794.0,,0.0256410256410256,0.35
2023-07-10 09:53:06,1.16.3,FR1,0,4.11,,1,Right,Left,7.0,10,14.0,17,,7,0,,,0.04,0.0256410256410256,0.333333333333333
2023-07-10 09:56:47,1.16.3,FR1,0,4.11,,1,Right,Left,7.0,10,15.0,18,,7,0,,,0.1,0.0256410256410256,0.318181818181818
2023-07-10 10:02:41,1.16.3,FR1,0,4.11,,1,Right,Left,7.0,10,16.0,19,,7,0,,,0.16,0.0256410256410256,0.304347826086956
2023-07-10 10:19:58,1.16.3,FR1,0,4.12,,1,Right,Left,7.0,10,17.0,20,,7,0,,,0.12,0.0256410256410256,0.291666666666667
2023-07-10 10:20:02,1.16.3,FR1,0,4.11,,1,Right,Left,7.0,10,18.0,21,,7,0,,,0.15,0.0256410256410256,0.28
2023-07-10 10:20:12,1.16.3,FR1,0,4.11,,1,Right,Left,7.0,10,19.0,22,,7,0,,,0.08,0.0256410256410256,0.269230769230769
2023-07-10 10:20:16,1.16.3,FR1,0,4.11,,1,Left,Left,8.0,11,19.0,22,,7,0,,,0.14,0.0256410256410256,0.296296296296296
2023-07-10 10:20:19,1.16.3,FR1,0,4.11,1.0,1,Pellet,Left,8.0,11,19.0,22,,8,0,2.53,2127.0,,0.0293040293040293,0.296296296296296
2023-07-10 10:49:17,1.16.3,FR1,0,4.11,,1,Right,Left,8.0,11,20.0,23,,8,0,,,0.18,0.0293040293040293,0.285714285714286
2023-07-10 10:50:29,1.16.3,FR1,0,4.11,,1,Right,Left,8.0,11,21.0,24,,8,0,,,0.0,0.0293040293040293,0.275862068965517
2023-07-10 11:18:02,1.16.3,FR1,0,4.11,,1,Right,Left,8.0,11,22.0,25,,8,0,,,0.04,0.0293040293040293,0.266666666666667
