MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count_Adj,Left_Poke_Count,Right_Poke_Count_Adj,Right_Poke_Count,Unnamed: 13,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Cum_Sum,Percent_Correct
2023-07-10 09:16:28,1.16.3,FR1_R,0,4.08,,1,Left,Right,6.0,7,4.0,5,,3,0,,,0.01,0.0140186915887851,0.4
2023-07-10 09:16:30,1.16.3,FR1_R,0,4.07,,1,Left,Right,7.0,8,4.0,5,,3,0,,,0.0,0.0140186915887851,0.363636363636364
2023-07-10 09:16:30,1.16.3,FR1_R,0,4.08,,1,Left,Right,8.0,9,4.0,5,,3,0,,,0.0,0.0140186915887851,0.333333333333333
2023-07-10 09:16:31,1.16.3,FR1_R,0,4.07,,1,Left,Right,9.0,10,4.0,5,,3,0,,,0.04,0.0140186915887851,0.307692307692308
2023-07-10 09:16:46,1.16.3,FR1_R,0,4.07,,1,Right,Right,9.0,10,5.0,6,,3,0,,,0.42,0.0140186915887851,0.357142857142857
2023-07-10 09:16:54,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,9.0,10,5.0,6,,4,0,6.84,55.0,,0.0186915887850467,0.357142857142857
2023-07-10 09:17:24,1.16.3,FR1_R,0,4.08,,1,Left,Right,10.0,11,5.0,6,,4,0,,,0.04,0.0186915887850467,0.333333333333333
2023-07-10 09:21:30,1.16.3,FR1_R,0,4.07,,1,Right,Right,10.0,11,6.0,7,,4,0,,,0.27,0.0186915887850467,0.375
2023-07-10 09:21:30,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,10.0,11,7.0,8,,4,0,,,0.12,0.0186915887850467,0.411764705882353
2023-07-10 09:21:31,1.16.3,FR1_R,0,4.08,,1,RightDuringDispense,Right,10.0,11,8.0,9,,4,0,,,0.97,0.0186915887850467,0.444444444444444
2023-07-10 09:21:39,1.16.3,FR1_R,0,4.08,2.0,1,Pellet,Right,10.0,11,8.0,9,,5,0,4.81,285.0,,0.0233644859813084,0.444444444444444
2023-07-10 09:22:06,1.16.3,FR1_R,0,4.07,,1,Left,Right,11.0,12,8.0,9,,5,0,,,0.05,0.0233644859813084,0.421052631578947
2023-07-10 09:22:14,1.16.3,FR1_R,0,4.08,,1,Right,Right,11.0,12,9.0,10,,5,0,,,0.37,0.0233644859813084,0.45
2023-07-10 09:22:17,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,11.0,12,10.0,11,,5,0,,,0.4,0.0233644859813084,0.476190476190476
2023-07-10 09:22:19,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,11.0,12,10.0,11,,6,0,4.3,40.0,,0.0280373831775701,0.476190476190476
2023-07-10 09:22:40,1.16.3,FR1_R,0,4.07,,1,Right,Right,11.0,12,11.0,12,,6,0,,,0.63,0.0280373831775701,0.5
2023-07-10 09:22:42,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,11.0,12,11.0,12,,7,0,1.39,23.0,,0.0327102803738318,0.5
2023-07-10 09:23:01,1.16.3,FR1_R,0,4.07,,1,Right,Right,11.0,12,12.0,13,,7,0,,,0.35,0.0327102803738318,0.521739130434783
2023-07-10 09:23:04,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,11.0,12,13.0,14,,7,0,,,0.06,0.0327102803738318,0.541666666666667
2023-07-10 09:23:06,1.16.3,FR1_R,0,4.08,1.0,1,Pellet,Right,11.0,12,13.0,14,,8,0,4.96,24.0,,0.0373831775700935,0.541666666666667
2023-07-10 09:23:26,1.16.3,FR1_R,0,4.07,,1,Right,Right,11.0,12,14.0,15,,8,0,,,0.11,0.0373831775700935,0.56
2023-07-10 09:23:28,1.16.3,FR1_R,0,4.08,,1,RightWithPellet,Right,11.0,12,15.0,16,,8,0,,,0.01,0.0373831775700935,0.576923076923077
2023-07-10 09:23:30,1.16.3,FR1_R,0,4.08,1.0,1,Pellet,Right,11.0,12,15.0,16,,9,0,3.02,24.0,,0.0420560747663551,0.576923076923077
2023-07-10 09:26:04,1.16.3,FR1_R,0,4.08,,1,Right,Right,11.0,12,16.0,17,,9,0,,,0.07,0.0420560747663551,0.592592592592593
2023-07-10 09:26:09,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,11.0,12,16.0,17,,10,0,4.56,159.0,,0.0467289719626168,0.592592592592593
2023-07-10 09:32:06,1.16.3,FR1_R,0,4.07,,1,Right,Right,11.0,12,17.0,18,,10,0,,,0.08,0.0467289719626168,0.607142857142857
2023-07-10 09:32:21,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,11.0,12,17.0,18,,11,0,14.28,372.0,,0.0514018691588785,0.607142857142857
2023-07-10 09:32:40,1.16.3,FR1_R,0,4.07,,1,Right,Right,11.0,12,18.0,19,,11,0,,,0.22,0.0514018691588785,0.620689655172414
2023-07-10 09:32:44,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,11.0,12,18.0,19,,12,0,3.29,23.0,,0.0560747663551402,0.620689655172414
2023-07-10 09:33:09,1.16.3,FR1_R,0,4.07,,1,Left,Right,12.0,13,18.0,19,,12,0,,,0.03,0.0560747663551402,0.6
2023-07-10 09:33:43,1.16.3,FR1_R,0,4.08,,1,Left,Right,13.0,14,18.0,19,,12,0,,,0.09,0.0560747663551402,0.580645161290323
2023-07-10 09:33:56,1.16.3,FR1_R,0,4.07,,1,Right,Right,13.0,14,19.0,20,,12,0,,,0.61,0.0560747663551402,0.59375
2023-07-10 09:33:57,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,13.0,14,19.0,20,,13,0,0.63,73.0,,0.0607476635514019,0.59375
2023-07-10 09:34:14,1.16.3,FR1_R,0,4.07,,1,Right,Right,13.0,14,20.0,21,,13,0,,,0.09,0.0607476635514019,0.606060606060606
2023-07-10 09:34:14,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,13.0,14,21.0,22,,13,0,,,0.05,0.0607476635514019,0.617647058823529
2023-07-10 09:34:17,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,13.0,14,22.0,23,,13,0,,,0.04,0.0607476635514019,0.628571428571429
2023-07-10 09:34:17,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,13.0,14,23.0,24,,13,0,,,0.09,0.0607476635514019,0.638888888888889
2023-07-10 09:34:20,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,13.0,14,24.0,25,,13,0,,,0.14,0.0607476635514019,0.648648648648649
2023-07-10 09:34:24,1.16.3,FR1_R,0,4.07,4.0,1,Pellet,Right,13.0,14,24.0,25,,14,0,1.26,27.0,,0.0654205607476635,0.648648648648649
2023-07-10 09:34:43,1.16.3,FR1_R,0,4.07,,1,Left,Right,14.0,15,24.0,25,,14,0,,,0.05,0.0654205607476635,0.631578947368421
2023-07-10 09:34:46,1.16.3,FR1_R,0,4.08,,1,Right,Right,14.0,15,25.0,26,,14,0,,,0.23,0.0654205607476635,0.641025641025641
2023-07-10 09:34:52,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,14.0,15,25.0,26,,15,0,5.89,28.0,,0.0700934579439252,0.641025641025641
2023-07-10 09:35:14,1.16.3,FR1_R,0,4.08,,1,Right,Right,14.0,15,26.0,27,,15,0,,,0.17,0.0700934579439252,0.65
2023-07-10 09:35:15,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,14.0,15,26.0,27,,16,0,0.5,23.0,,0.0747663551401869,0.65
2023-07-10 09:35:30,1.16.3,FR1_R,0,4.07,,1,Left,Right,15.0,16,26.0,27,,16,0,,,0.05,0.0747663551401869,0.634146341463415
2023-07-10 09:35:34,1.16.3,FR1_R,0,4.07,,1,Right,Right,15.0,16,27.0,28,,16,0,,,0.04,0.0747663551401869,0.642857142857143
2023-07-10 09:36:20,1.16.3,FR1_R,0,4.08,1.0,1,Pellet,Right,15.0,16,27.0,28,,17,0,44.82,65.0,,0.0794392523364486,0.642857142857143
2023-07-10 09:37:01,1.16.3,FR1_R,0,4.07,,1,Right,Right,15.0,16,28.0,29,,17,0,,,0.05,0.0794392523364486,0.651162790697674
2023-07-10 09:37:02,1.16.3,FR1_R,0,4.08,1.0,1,Pellet,Right,15.0,16,28.0,29,,18,0,0.44,42.0,,0.0841121495327103,0.651162790697674
2023-07-10 09:39:31,1.16.3,FR1_R,0,4.08,,1,Right,Right,15.0,16,29.0,30,,18,0,,,0.06,0.0841121495327103,0.659090909090909
2023-07-10 09:39:32,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,15.0,16,29.0,30,,19,0,0.69,150.0,,0.088785046728972,0.659090909090909
2023-07-10 09:44:58,1.16.3,FR1_R,0,4.07,,1,Left,Right,16.0,17,29.0,30,,19,0,,,0.09,0.088785046728972,0.644444444444444
2023-07-10 09:45:06,1.16.3,FR1_R,0,4.08,,1,Right,Right,16.0,17,30.0,31,,19,0,,,0.04,0.088785046728972,0.652173913043478
2023-07-10 09:45:07,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,16.0,17,30.0,31,,20,0,0.63,335.0,,0.0934579439252336,0.652173913043478
2023-07-10 09:45:24,1.16.3,FR1_R,0,4.07,,1,Right,Right,16.0,17,31.0,32,,20,0,,,0.11,0.0934579439252336,0.659574468085106
2023-07-10 09:53:53,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,16.0,17,32.0,33,,20,0,,,0.27,0.0934579439252336,0.666666666666667
2023-07-10 09:54:00,1.16.3,FR1_R,0,4.07,,1,LeftWithPellet,Right,17.0,18,32.0,33,,20,0,,,0.07,0.0934579439252336,0.653061224489796
2023-07-10 10:01:04,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,17.0,18,33.0,34,,20,0,,,0.36,0.0934579439252336,0.66
2023-07-10 10:01:55,1.16.3,FR1_R,0,4.08,,1,LeftWithPellet,Right,18.0,19,33.0,34,,20,0,,,0.05,0.0934579439252336,0.647058823529412
2023-07-10 10:03:03,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,18.0,19,33.0,34,,21,0,Timed_out,1076.0,,0.0981308411214953,0.647058823529412
2023-07-10 10:03:34,1.16.3,FR1_R,0,4.07,,1,Left,Right,19.0,20,33.0,34,,21,0,,,0.04,0.0981308411214953,0.634615384615385
2023-07-10 10:12:15,1.16.3,FR1_R,0,4.07,,1,Left,Right,20.0,21,33.0,34,,21,0,,,0.04,0.0981308411214953,0.622641509433962
2023-07-10 10:13:48,1.16.3,FR1_R,0,4.07,,1,Right,Right,20.0,21,34.0,35,,21,0,,,0.01,0.0981308411214953,0.62962962962963
2023-07-10 10:13:48,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,20.0,21,35.0,36,,21,0,,,0.05,0.0981308411214953,0.636363636363636
2023-07-10 10:13:54,1.16.3,FR1_R,0,4.07,,1,LeftWithPellet,Right,21.0,22,35.0,36,,21,0,,,0.0,0.0981308411214953,0.625
2023-07-10 10:13:58,1.16.3,FR1_R,0,4.07,2.0,1,Pellet,Right,21.0,22,35.0,36,,22,0,6.5,655.0,,0.102803738317757,0.625
2023-07-10 10:14:23,1.16.3,FR1_R,0,4.07,,1,Right,Right,21.0,22,36.0,37,,22,0,,,0.0,0.102803738317757,0.631578947368421
2023-07-10 10:14:25,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,21.0,22,37.0,38,,22,0,,,0.02,0.102803738317757,0.637931034482759
2023-07-10 10:14:26,1.16.3,FR1_R,0,4.08,1.0,1,Pellet,Right,21.0,22,37.0,38,,23,0,2.46,28.0,,0.107476635514019,0.637931034482759
2023-07-10 10:14:42,1.16.3,FR1_R,0,4.07,,1,Right,Right,21.0,22,38.0,39,,23,0,,,0.24,0.107476635514019,0.644067796610169
2023-07-10 10:14:44,1.16.3,FR1_R,0,4.08,,1,RightWithPellet,Right,21.0,22,39.0,40,,23,0,,,0.13,0.107476635514019,0.65
2023-07-10 10:14:46,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,21.0,22,39.0,40,,24,0,3.08,20.0,,0.11214953271028,0.65
2023-07-10 10:15:09,1.16.3,FR1_R,0,4.07,,1,Right,Right,21.0,22,40.0,41,,24,0,,,0.16,0.11214953271028,0.655737704918033
2023-07-10 10:15:11,1.16.3,FR1_R,0,4.07,2.0,1,Pellet,Right,21.0,22,40.0,41,,25,0,2.02,25.0,,0.116822429906542,0.655737704918033
2023-07-10 10:27:26,1.16.3,FR1_R,0,4.07,,1,Left,Right,22.0,23,40.0,41,,25,0,,,0.05,0.116822429906542,0.645161290322581
2023-07-10 10:27:35,1.16.3,FR1_R,0,4.07,,1,Right,Right,22.0,23,41.0,42,,25,0,,,0.26,0.116822429906542,0.650793650793651
2023-07-10 10:27:35,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,22.0,23,42.0,43,,25,0,,,0.05,0.116822429906542,0.65625
2023-07-10 10:27:36,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,22.0,23,43.0,44,,25,0,,,0.18,0.116822429906542,0.661538461538462
2023-07-10 10:27:39,1.16.3,FR1_R,0,4.07,,1,RightDuringDispense,Right,22.0,23,44.0,45,,25,0,,,0.15,0.116822429906542,0.666666666666667
2023-07-10 10:27:42,1.16.3,FR1_R,0,4.07,2.0,1,Pellet,Right,22.0,23,44.0,45,,26,0,2.85,751.0,,0.121495327102804,0.666666666666667
2023-07-10 10:27:55,1.16.3,FR1_R,0,4.07,,1,Right,Right,22.0,23,45.0,46,,26,0,,,0.04,0.121495327102804,0.671641791044776
2023-07-10 10:27:57,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,22.0,23,45.0,46,,27,0,1.2,15.0,,0.126168224299065,0.671641791044776
2023-07-10 10:28:11,1.16.3,FR1_R,0,4.07,,1,Right,Right,22.0,23,46.0,47,,27,0,,,0.14,0.126168224299065,0.676470588235294
2023-07-10 10:28:13,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,22.0,23,46.0,47,,28,0,1.13,16.0,,0.130841121495327,0.676470588235294
2023-07-10 10:28:25,1.16.3,FR1_R,0,4.07,,1,Right,Right,22.0,23,47.0,48,,28,0,,,0.08,0.130841121495327,0.681159420289855
2023-07-10 10:28:27,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,22.0,23,47.0,48,,29,0,1.58,14.0,,0.135514018691589,0.681159420289855
2023-07-10 10:28:42,1.16.3,FR1_R,0,4.07,,1,Right,Right,22.0,23,48.0,49,,29,0,,,0.09,0.135514018691589,0.685714285714286
2023-07-10 10:28:43,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,22.0,23,48.0,49,,30,0,0.82,16.0,,0.140186915887851,0.685714285714286
2023-07-10 10:31:05,1.16.3,FR1_R,0,4.07,,1,Left,Right,23.0,24,48.0,49,,30,0,,,0.12,0.140186915887851,0.676056338028169
2023-07-10 10:31:49,1.16.3,FR1_R,0,4.07,,1,Left,Right,24.0,25,48.0,49,,30,0,,,0.1,0.140186915887851,0.666666666666667
2023-07-10 10:31:53,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,49.0,50,,30,0,,,0.03,0.140186915887851,0.671232876712329
2023-07-10 10:31:56,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,49.0,50,,31,0,2.27,193.0,,0.144859813084112,0.671232876712329
2023-07-10 10:44:40,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,50.0,51,,31,0,,,0.1,0.144859813084112,0.675675675675676
2023-07-10 10:44:42,1.16.3,FR1_R,0,4.08,1.0,1,Pellet,Right,24.0,25,50.0,51,,32,0,0.5,766.0,,0.149532710280374,0.675675675675676
2023-07-10 10:44:56,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,51.0,52,,32,0,,,0.06,0.149532710280374,0.68
2023-07-10 10:45:00,1.16.3,FR1_R,0,4.07,3.0,1,Pellet,Right,24.0,25,51.0,52,,33,0,0.82,18.0,,0.154205607476636,0.68
2023-07-10 10:45:12,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,52.0,53,,33,0,,,0.15,0.154205607476636,0.68421052631579
2023-07-10 10:45:17,1.16.3,FR1_R,0,4.07,2.0,1,Pellet,Right,24.0,25,52.0,53,,34,0,3.1,17.0,,0.158878504672897,0.68421052631579
2023-07-10 10:45:40,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,53.0,54,,34,0,,,0.25,0.158878504672897,0.688311688311688
2023-07-10 10:45:44,1.16.3,FR1_R,0,4.07,2.0,1,Pellet,Right,24.0,25,53.0,54,,35,0,2.97,27.0,,0.163551401869159,0.688311688311688
2023-07-10 10:46:12,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,54.0,55,,35,0,,,0.15,0.163551401869159,0.692307692307692
2023-07-10 10:46:15,1.16.3,FR1_R,0,4.07,2.0,1,Pellet,Right,24.0,25,54.0,55,,36,0,2.4,31.0,,0.168224299065421,0.692307692307692
2023-07-10 10:46:34,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,55.0,56,,36,0,,,0.17,0.168224299065421,0.69620253164557
2023-07-10 10:46:39,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,55.0,56,,37,0,3.67,23.0,,0.172897196261682,0.69620253164557
2023-07-10 10:51:27,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,56.0,57,,37,0,,,0.25,0.172897196261682,0.7
2023-07-10 10:51:28,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,56.0,57,,38,0,1.07,290.0,,0.177570093457944,0.7
2023-07-10 10:58:29,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,57.0,58,,38,0,,,0.18,0.177570093457944,0.703703703703704
2023-07-10 10:58:32,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,57.0,58,,39,0,1.64,424.0,,0.182242990654206,0.703703703703704
2023-07-10 10:58:48,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,58.0,59,,39,0,,,0.08,0.182242990654206,0.707317073170732
2023-07-10 10:58:51,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,58.0,59,,40,0,2.21,19.0,,0.186915887850467,0.707317073170732
2023-07-10 10:59:06,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,59.0,60,,40,0,,,0.21,0.186915887850467,0.710843373493976
2023-07-10 10:59:08,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,59.0,60,,41,0,1.26,17.0,,0.191588785046729,0.710843373493976
2023-07-10 10:59:20,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,60.0,61,,41,0,,,0.09,0.191588785046729,0.714285714285714
2023-07-10 10:59:22,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,60.0,61,,42,0,1.39,14.0,,0.196261682242991,0.714285714285714
2023-07-10 10:59:47,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,61.0,62,,42,0,,,0.13,0.196261682242991,0.717647058823529
2023-07-10 10:59:50,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,61.0,62,,43,0,2.21,28.0,,0.200934579439252,0.717647058823529
2023-07-10 10:59:59,1.16.3,FR1_R,0,4.07,,1,Right,Right,24.0,25,62.0,63,,43,0,,,0.05,0.200934579439252,0.72093023255814
2023-07-10 11:00:01,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,24.0,25,62.0,63,,44,0,1.58,11.0,,0.205607476635514,0.72093023255814
2023-07-10 11:04:41,1.16.3,FR1_R,0,4.07,,1,Left,Right,25.0,26,62.0,63,,44,0,,,0.1,0.205607476635514,0.71264367816092
2023-07-10 11:04:44,1.16.3,FR1_R,0,4.07,,1,Right,Right,25.0,26,63.0,64,,44,0,,,0.16,0.205607476635514,0.715909090909091
2023-07-10 11:12:56,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,25.0,26,63.0,64,,45,0,Timed_out,775.0,,0.210280373831776,0.715909090909091
2023-07-10 11:13:04,1.16.3,FR1_R,0,4.07,,1,Left,Right,26.0,27,63.0,64,,45,0,,,0.02,0.210280373831776,0.707865168539326
2023-07-10 11:15:30,1.16.3,FR1_R,0,4.07,,1,Left,Right,27.0,28,63.0,64,,45,0,,,0.04,0.210280373831776,0.7
2023-07-10 11:15:31,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,64.0,65,,45,0,,,0.17,0.210280373831776,0.703296703296703
2023-07-10 11:15:54,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,65.0,66,,45,0,,,0.1,0.210280373831776,0.706521739130435
2023-07-10 11:21:57,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,65.0,66,,46,0,Timed_out,541.0,,0.214953271028037,0.706521739130435
2023-07-10 11:22:15,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,66.0,67,,46,0,,,0.02,0.214953271028037,0.709677419354839
2023-07-10 11:22:16,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,66.0,67,,47,0,0.56,19.0,,0.219626168224299,0.709677419354839
2023-07-10 11:22:28,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,67.0,68,,47,0,,,0.05,0.219626168224299,0.712765957446808
2023-07-10 11:22:29,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,67.0,68,,48,0,0.5,13.0,,0.224299065420561,0.712765957446808
2023-07-10 11:22:56,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,68.0,69,,48,0,,,0.01,0.224299065420561,0.715789473684211
2023-07-10 11:22:58,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,68.0,69,,49,0,1.2,29.0,,0.228971962616822,0.715789473684211
2023-07-10 11:23:18,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,69.0,70,,49,0,,,0.02,0.228971962616822,0.71875
2023-07-10 11:23:29,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,69.0,70,,50,0,10.97,31.0,,0.233644859813084,0.71875
2023-07-10 11:23:56,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,70.0,71,,50,0,,,0.15,0.233644859813084,0.721649484536082
2023-07-10 11:23:57,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,70.0,71,,51,0,1.07,28.0,,0.238317757009346,0.721649484536082
2023-07-10 11:24:17,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,71.0,72,,51,0,,,0.06,0.238317757009346,0.724489795918367
2023-07-10 11:24:20,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,71.0,72,,52,0,2.27,23.0,,0.242990654205607,0.724489795918367
2023-07-10 11:24:33,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,72.0,73,,52,0,,,0.06,0.242990654205607,0.727272727272727
2023-07-10 11:24:35,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,72.0,73,,53,0,1.13,15.0,,0.247663551401869,0.727272727272727
2023-07-10 11:24:51,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,73.0,74,,53,0,,,0.08,0.247663551401869,0.73
2023-07-10 11:24:53,1.16.3,FR1_R,0,4.07,1.0,1,Pellet,Right,27.0,28,73.0,74,,54,0,1.01,18.0,,0.252336448598131,0.73
2023-07-10 11:46:03,1.16.3,FR1_R,0,4.07,,1,Right,Right,27.0,28,74.0,75,,54,0,,,0.03,0.252336448598131,0.732673267326733
2023-07-10 11:57:34,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,75.0,76,,54,0,,,0.17,0.252336448598131,0.735294117647059
2023-07-10 11:57:42,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,76.0,77,,54,0,,,0.16,0.252336448598131,0.737864077669903
2023-07-10 11:57:45,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,77.0,78,,54,0,,,0.15,0.252336448598131,0.740384615384615
2023-07-10 11:57:47,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,78.0,79,,54,0,,,0.21,0.252336448598131,0.742857142857143
2023-07-10 11:57:49,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,79.0,80,,54,0,,,0.06,0.252336448598131,0.745283018867924
2023-07-10 11:57:52,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,80.0,81,,54,0,,,0.3,0.252336448598131,0.747663551401869
2023-07-10 11:57:55,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,81.0,82,,54,0,,,0.14,0.252336448598131,0.75
2023-07-10 11:57:58,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,82.0,83,,54,0,,,0.17,0.252336448598131,0.752293577981651
2023-07-10 11:58:00,1.16.3,FR1_R,0,4.07,,1,RightWithPellet,Right,27.0,28,83.0,84,,54,0,,,0.01,0.252336448598131,0.754545454545455
