MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count_Adj,Left_Poke_Count,Right_Poke_Count_Adj,Right_Poke_Count,Unnamed: 13,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Cum_Sum,Percent_Correct
2023-07-10 09:22:32,1.16.3,FR1,0,4.07,,1,Left,Left,7.0,9,9.0,10,,5,0,,,0.2,0.0205761316872428,0.4375
2023-07-10 09:22:38,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,7.0,9,9.0,10,,6,0,5.83,149.0,,0.0246913580246914,0.4375
2023-07-10 09:27:20,1.16.3,FR1,0,4.07,,1,Left,Left,8.0,10,9.0,10,,6,0,,,0.11,0.0246913580246914,0.470588235294118
2023-07-10 09:28:07,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,8.0,10,9.0,10,,7,0,45.97,329.0,,0.0288065843621399,0.470588235294118
2023-07-10 09:28:45,1.16.3,FR1,0,4.07,,1,Left,Left,9.0,11,9.0,10,,7,0,,,0.13,0.0288065843621399,0.5
2023-07-10 09:30:00,1.16.3,FR1,0,4.08,,1,RightWithPellet,Left,9.0,11,10.0,11,,7,0,,,0.12,0.0288065843621399,0.473684210526316
2023-07-10 09:30:25,1.16.3,FR1,0,4.07,,1,RightWithPellet,Left,9.0,11,11.0,12,,7,0,,,0.06,0.0288065843621399,0.45
2023-07-10 09:30:27,1.16.3,FR1,0,4.07,,1,LeftWithPellet,Left,10.0,12,11.0,12,,7,0,,,0.11,0.0288065843621399,0.476190476190476
2023-07-10 09:31:04,1.16.3,FR1,0,4.08,,1,LeftWithPellet,Left,11.0,13,11.0,12,,7,0,,,0.1,0.0288065843621399,0.5
2023-07-10 09:34:29,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,11.0,13,11.0,12,,8,0,Timed_out,382.0,,0.0329218106995885,0.5
2023-07-10 09:37:31,1.16.3,FR1,0,4.07,,1,Left,Left,12.0,14,11.0,12,,8,0,,,0.17,0.0329218106995885,0.521739130434783
2023-07-10 09:37:38,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,12.0,14,11.0,12,,9,0,6.4,189.0,,0.037037037037037,0.521739130434783
2023-07-10 09:39:50,1.16.3,FR1,0,4.07,,1,Right,Left,12.0,14,12.0,13,,9,0,,,0.26,0.037037037037037,0.5
2023-07-10 09:41:16,1.16.3,FR1,0,4.07,,1,Right,Left,12.0,14,13.0,14,,9,0,,,0.11,0.037037037037037,0.48
2023-07-10 09:42:51,1.16.3,FR1,0,4.07,,1,Right,Left,12.0,14,14.0,15,,9,0,,,0.6,0.037037037037037,0.461538461538462
2023-07-10 09:48:53,1.16.3,FR1,0,4.07,,1,Left,Left,13.0,15,14.0,15,,9,0,,,0.09,0.037037037037037,0.481481481481482
2023-07-10 09:49:21,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,13.0,15,14.0,15,,10,0,28.02,703.0,,0.0411522633744856,0.481481481481482
2023-07-10 09:50:53,1.16.3,FR1,0,4.07,,1,Left,Left,14.0,16,14.0,15,,10,0,,,0.03,0.0411522633744856,0.5
2023-07-10 09:51:17,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,14.0,16,14.0,15,,11,0,22.93,116.0,,0.0452674897119342,0.5
2023-07-10 09:56:31,1.16.3,FR1,0,4.07,,1,Right,Left,14.0,16,15.0,16,,11,0,,,0.04,0.0452674897119342,0.482758620689655
2023-07-10 10:00:22,1.16.3,FR1,0,4.07,,1,Right,Left,14.0,16,16.0,17,,11,0,,,0.14,0.0452674897119342,0.466666666666667
2023-07-10 10:00:26,1.16.3,FR1,0,4.07,,1,Right,Left,14.0,16,17.0,18,,11,0,,,0.82,0.0452674897119342,0.451612903225806
2023-07-10 10:01:26,1.16.3,FR1,0,4.05,,1,Left,Left,15.0,17,17.0,18,,11,0,,,0.35,0.0452674897119342,0.46875
2023-07-10 10:01:30,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,15.0,17,17.0,18,,12,0,3.29,613.0,,0.0493827160493827,0.46875
2023-07-10 10:07:36,1.16.3,FR1,0,4.07,,1,Right,Left,15.0,17,18.0,19,,12,0,,,0.17,0.0493827160493827,0.454545454545454
2023-07-10 10:10:22,1.16.3,FR1,0,4.07,,1,Right,Left,15.0,17,19.0,20,,12,0,,,0.05,0.0493827160493827,0.441176470588235
2023-07-10 10:14:21,1.16.3,FR1,0,4.07,,1,Right,Left,15.0,17,20.0,21,,12,0,,,0.06,0.0493827160493827,0.428571428571429
2023-07-10 10:14:35,1.16.3,FR1,0,4.07,,1,Right,Left,15.0,17,21.0,22,,12,0,,,0.11,0.0493827160493827,0.416666666666667
2023-07-10 10:15:14,1.16.3,FR1,0,4.07,,1,Left,Left,16.0,18,21.0,22,,12,0,,,0.05,0.0493827160493827,0.432432432432432
2023-07-10 10:15:14,1.16.3,FR1,0,4.07,,1,LeftDuringDispense,Left,17.0,19,21.0,22,,12,0,,,0.01,0.0493827160493827,0.447368421052632
2023-07-10 10:15:17,1.16.3,FR1,0,4.07,,1,RightDuringDispense,Left,17.0,19,22.0,23,,12,0,,,0.48,0.0493827160493827,0.435897435897436
2023-07-10 10:15:25,1.16.3,FR1,0,4.07,3.0,1,Pellet,Left,17.0,19,22.0,23,,13,0,5.19,835.0,,0.0534979423868313,0.435897435897436
2023-07-10 10:18:28,1.16.3,FR1,0,4.07,,1,Right,Left,17.0,19,23.0,24,,13,0,,,0.14,0.0534979423868313,0.425
2023-07-10 10:18:33,1.16.3,FR1,0,4.07,,1,Right,Left,17.0,19,24.0,25,,13,0,,,0.04,0.0534979423868313,0.414634146341463
2023-07-10 10:20:26,1.16.3,FR1,0,4.07,,1,Right,Left,17.0,19,25.0,26,,13,0,,,0.09,0.0534979423868313,0.404761904761905
2023-07-10 10:20:46,1.16.3,FR1,0,4.07,,1,Left,Left,18.0,20,25.0,26,,13,0,,,0.03,0.0534979423868313,0.418604651162791
2023-07-10 10:20:53,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,18.0,20,25.0,26,,14,0,6.65,328.0,,0.0576131687242798,0.418604651162791
2023-07-10 10:23:02,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,26.0,27,,14,0,,,0.02,0.0576131687242798,0.409090909090909
2023-07-10 10:24:20,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,27.0,28,,14,0,,,0.03,0.0576131687242798,0.4
2023-07-10 10:24:43,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,28.0,29,,14,0,,,0.02,0.0576131687242798,0.391304347826087
2023-07-10 10:25:00,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,29.0,30,,14,0,,,1.52,0.0576131687242798,0.382978723404255
2023-07-10 10:25:01,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,30.0,31,,14,0,,,0.02,0.0576131687242798,0.375
2023-07-10 10:25:02,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,31.0,32,,14,0,,,0.0,0.0576131687242798,0.36734693877551
2023-07-10 10:25:06,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,32.0,33,,14,0,,,0.03,0.0576131687242798,0.36
2023-07-10 10:25:26,1.16.3,FR1,0,4.07,,1,Right,Left,18.0,20,33.0,34,,14,0,,,0.06,0.0576131687242798,0.352941176470588
2023-07-10 10:25:31,1.16.3,FR1,0,4.07,,1,Left,Left,19.0,21,33.0,34,,14,0,,,0.03,0.0576131687242798,0.365384615384615
2023-07-10 10:25:38,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,19.0,21,33.0,34,,15,0,6.14,285.0,,0.0617283950617284,0.365384615384615
2023-07-10 10:28:54,1.16.3,FR1,0,4.07,,1,Right,Left,19.0,21,34.0,35,,15,0,,,0.06,0.0617283950617284,0.358490566037736
2023-07-10 10:31:05,1.16.3,FR1,0,4.07,,1,Right,Left,19.0,21,35.0,36,,15,0,,,0.02,0.0617283950617284,0.351851851851852
2023-07-10 10:31:14,1.16.3,FR1,0,4.07,,1,Right,Left,19.0,21,36.0,37,,15,0,,,0.34,0.0617283950617284,0.345454545454545
2023-07-10 10:31:18,1.16.3,FR1,0,4.07,,1,Right,Left,19.0,21,37.0,38,,15,0,,,0.39,0.0617283950617284,0.339285714285714
2023-07-10 10:31:24,1.16.3,FR1,0,4.07,,1,Left,Left,20.0,22,37.0,38,,15,0,,,0.0,0.0617283950617284,0.350877192982456
2023-07-10 10:31:31,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,20.0,22,37.0,38,,16,0,6.08,353.0,,0.065843621399177,0.350877192982456
2023-07-10 10:31:55,1.16.3,FR1,0,4.07,,1,Left,Left,21.0,23,37.0,38,,16,0,,,0.01,0.065843621399177,0.362068965517241
2023-07-10 10:32:03,1.16.3,FR1,0,4.07,2.0,1,Pellet,Left,21.0,23,37.0,38,,17,0,7.79,32.0,,0.0699588477366255,0.362068965517241
2023-07-10 10:33:18,1.16.3,FR1,0,4.06,,1,Right,Left,21.0,23,38.0,39,,17,0,,,0.02,0.0699588477366255,0.35593220338983
2023-07-10 10:35:23,1.16.3,FR1,0,4.07,,1,Left,Left,22.0,24,38.0,39,,17,0,,,0.08,0.0699588477366255,0.366666666666667
2023-07-10 10:35:32,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,22.0,24,38.0,39,,18,0,7.92,209.0,,0.0740740740740741,0.366666666666667
2023-07-10 10:36:23,1.16.3,FR1,0,4.06,,1,Left,Left,23.0,25,38.0,39,,18,0,,,0.19,0.0740740740740741,0.377049180327869
2023-07-10 10:36:30,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,23.0,25,38.0,39,,19,0,5.32,57.0,,0.0781893004115226,0.377049180327869
2023-07-10 10:38:02,1.16.3,FR1,0,4.07,,1,Left,Left,24.0,26,38.0,39,,19,0,,,0.03,0.0781893004115226,0.387096774193548
2023-07-10 10:38:04,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,24.0,26,38.0,39,,20,0,1.58,95.0,,0.0823045267489712,0.387096774193548
2023-07-10 10:38:49,1.16.3,FR1,0,4.07,,1,Left,Left,25.0,27,38.0,39,,20,0,,,0.04,0.0823045267489712,0.396825396825397
2023-07-10 10:38:54,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,25.0,27,38.0,39,,21,0,4.24,50.0,,0.0864197530864197,0.396825396825397
2023-07-10 10:41:42,1.16.3,FR1,0,4.07,,1,Right,Left,25.0,27,39.0,40,,21,0,,,0.16,0.0864197530864197,0.390625
2023-07-10 10:41:45,1.16.3,FR1,0,4.07,,1,Right,Left,25.0,27,40.0,41,,21,0,,,0.79,0.0864197530864197,0.384615384615385
2023-07-10 10:41:46,1.16.3,FR1,0,4.07,,1,Right,Left,25.0,27,41.0,42,,21,0,,,0.0,0.0864197530864197,0.378787878787879
2023-07-10 10:41:49,1.16.3,FR1,0,4.07,,1,Right,Left,25.0,27,42.0,43,,21,0,,,0.5,0.0864197530864197,0.373134328358209
2023-07-10 10:41:53,1.16.3,FR1,0,4.07,,1,Left,Left,26.0,28,42.0,43,,21,0,,,0.02,0.0864197530864197,0.382352941176471
2023-07-10 10:41:58,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,26.0,28,42.0,43,,22,0,3.86,184.0,,0.0905349794238683,0.382352941176471
2023-07-10 10:42:19,1.16.3,FR1,0,4.07,,1,Left,Left,27.0,29,42.0,43,,22,0,,,0.02,0.0905349794238683,0.391304347826087
2023-07-10 10:42:23,1.16.3,FR1,0,4.06,1.0,1,Pellet,Left,27.0,29,42.0,43,,23,0,2.78,25.0,,0.0946502057613169,0.391304347826087
2023-07-10 10:44:52,1.16.3,FR1,0,4.07,,1,Left,Left,28.0,30,42.0,43,,23,0,,,0.01,0.0946502057613169,0.4
2023-07-10 10:45:03,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,28.0,30,42.0,43,,24,0,9.63,160.0,,0.0987654320987654,0.4
2023-07-10 10:46:02,1.16.3,FR1,0,4.07,,1,Right,Left,28.0,30,43.0,44,,24,0,,,0.41,0.0987654320987654,0.394366197183099
2023-07-10 10:49:07,1.16.3,FR1,0,4.07,,1,Left,Left,29.0,31,43.0,44,,24,0,,,0.02,0.0987654320987654,0.402777777777778
2023-07-10 10:49:10,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,29.0,31,43.0,44,,25,0,2.08,247.0,,0.102880658436214,0.402777777777778
2023-07-10 10:49:42,1.16.3,FR1,0,4.07,,1,Right,Left,29.0,31,44.0,45,,25,0,,,0.28,0.102880658436214,0.397260273972603
2023-07-10 10:49:45,1.16.3,FR1,0,4.07,,1,Left,Left,30.0,32,44.0,45,,25,0,,,0.02,0.102880658436214,0.405405405405405
2023-07-10 10:49:48,1.16.3,FR1,0,4.07,2.0,1,Pellet,Left,30.0,32,44.0,45,,26,0,2.34,38.0,,0.106995884773663,0.405405405405405
2023-07-10 10:50:49,1.16.3,FR1,0,4.07,,1,Right,Left,30.0,32,45.0,46,,26,0,,,0.12,0.106995884773663,0.4
2023-07-10 10:51:31,1.16.3,FR1,0,4.07,,1,Right,Left,30.0,32,46.0,47,,26,0,,,0.07,0.106995884773663,0.394736842105263
2023-07-10 10:52:51,1.16.3,FR1,0,4.07,,1,Right,Left,30.0,32,47.0,48,,26,0,,,0.16,0.106995884773663,0.38961038961039
2023-07-10 10:53:14,1.16.3,FR1,0,4.07,,1,Left,Left,31.0,33,47.0,48,,26,0,,,0.14,0.106995884773663,0.397435897435897
2023-07-10 10:53:25,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,31.0,33,47.0,48,,27,0,10.15,217.0,,0.111111111111111,0.397435897435897
2023-07-10 10:54:52,1.16.3,FR1,0,4.07,,1,Left,Left,32.0,34,47.0,48,,27,0,,,0.38,0.111111111111111,0.40506329113924
2023-07-10 10:54:55,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,32.0,34,47.0,48,,28,0,2.08,90.0,,0.11522633744856,0.40506329113924
2023-07-10 10:55:17,1.16.3,FR1,0,4.07,,1,Left,Left,33.0,35,47.0,48,,28,0,,,0.21,0.11522633744856,0.4125
2023-07-10 10:55:26,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,33.0,35,47.0,48,,29,0,7.92,31.0,,0.119341563786008,0.4125
2023-07-10 10:58:22,1.16.3,FR1,0,4.07,,1,Right,Left,33.0,35,48.0,49,,29,0,,,0.6,0.119341563786008,0.407407407407407
2023-07-10 10:58:26,1.16.3,FR1,0,4.07,,1,Right,Left,33.0,35,49.0,50,,29,0,,,0.17,0.119341563786008,0.402439024390244
2023-07-10 10:58:30,1.16.3,FR1,0,4.07,,1,Right,Left,33.0,35,50.0,51,,29,0,,,0.13,0.119341563786008,0.397590361445783
2023-07-10 10:58:36,1.16.3,FR1,0,4.07,,1,Right,Left,33.0,35,51.0,52,,29,0,,,0.32,0.119341563786008,0.392857142857143
2023-07-10 10:58:53,1.16.3,FR1,0,4.07,,1,Left,Left,34.0,36,51.0,52,,29,0,,,0.01,0.119341563786008,0.4
2023-07-10 10:58:55,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,34.0,36,51.0,52,,30,0,1.39,209.0,,0.123456790123457,0.4
2023-07-10 11:00:58,1.16.3,FR1,0,4.07,,1,Right,Left,34.0,36,52.0,53,,30,0,,,0.21,0.123456790123457,0.395348837209302
2023-07-10 11:01:09,1.16.3,FR1,0,4.07,,1,Right,Left,34.0,36,53.0,54,,30,0,,,0.97,0.123456790123457,0.390804597701149
2023-07-10 11:02:28,1.16.3,FR1,0,4.07,,1,Right,Left,34.0,36,54.0,55,,30,0,,,0.0,0.123456790123457,0.386363636363636
2023-07-10 11:02:40,1.16.3,FR1,0,4.07,,1,Left,Left,35.0,37,54.0,55,,30,0,,,0.07,0.123456790123457,0.393258426966292
2023-07-10 11:02:41,1.16.3,FR1,0,4.06,,1,LeftDuringDispense,Left,36.0,38,54.0,55,,30,0,,,0.08,0.123456790123457,0.4
2023-07-10 11:02:46,1.16.3,FR1,0,4.06,2.0,1,Pellet,Left,36.0,38,54.0,55,,31,0,3.16,231.0,,0.127572016460905,0.4
2023-07-10 11:03:13,1.16.3,FR1,0,4.07,,1,Right,Left,36.0,38,55.0,56,,31,0,,,0.59,0.127572016460905,0.395604395604396
2023-07-10 11:03:28,1.16.3,FR1,0,4.07,,1,Right,Left,36.0,38,56.0,57,,31,0,,,0.37,0.127572016460905,0.391304347826087
2023-07-10 11:03:57,1.16.3,FR1,0,4.07,,1,Right,Left,36.0,38,57.0,58,,31,0,,,0.58,0.127572016460905,0.387096774193548
2023-07-10 11:04:30,1.16.3,FR1,0,4.07,,1,Left,Left,37.0,39,57.0,58,,31,0,,,0.23,0.127572016460905,0.393617021276596
2023-07-10 11:04:32,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,37.0,39,57.0,58,,32,0,0.88,106.0,,0.131687242798354,0.393617021276596
2023-07-10 11:07:06,1.16.3,FR1,0,4.07,,1,Right,Left,37.0,39,58.0,59,,32,0,,,0.02,0.131687242798354,0.389473684210526
2023-07-10 11:07:22,1.16.3,FR1,0,4.07,,1,Right,Left,37.0,39,59.0,60,,32,0,,,0.36,0.131687242798354,0.385416666666667
2023-07-10 11:07:45,1.16.3,FR1,0,4.07,,1,Left,Left,38.0,40,59.0,60,,32,0,,,0.03,0.131687242798354,0.391752577319588
2023-07-10 11:07:50,1.16.3,FR1,0,4.06,2.0,1,Pellet,Left,38.0,40,59.0,60,,33,0,2.21,198.0,,0.135802469135802,0.391752577319588
2023-07-10 11:08:51,1.16.3,FR1,0,4.07,,1,Right,Left,38.0,40,60.0,61,,33,0,,,0.27,0.135802469135802,0.387755102040816
2023-07-10 11:09:17,1.16.3,FR1,0,4.07,,1,Left,Left,39.0,41,60.0,61,,33,0,,,0.03,0.135802469135802,0.393939393939394
2023-07-10 11:10:03,1.16.3,FR1,0,4.07,2.0,1,Pellet,Left,39.0,41,60.0,61,,34,0,43.11,133.0,,0.139917695473251,0.393939393939394
2023-07-10 11:10:38,1.16.3,FR1,0,4.06,,1,Right,Left,39.0,41,61.0,62,,34,0,,,0.02,0.139917695473251,0.39
2023-07-10 11:11:24,1.16.3,FR1,0,4.07,,1,Right,Left,39.0,41,62.0,63,,34,0,,,0.34,0.139917695473251,0.386138613861386
2023-07-10 11:11:29,1.16.3,FR1,0,4.07,,1,Left,Left,40.0,42,62.0,63,,34,0,,,0.25,0.139917695473251,0.392156862745098
2023-07-10 11:11:35,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,40.0,42,62.0,63,,35,0,4.68,92.0,,0.1440329218107,0.392156862745098
2023-07-10 11:12:37,1.16.3,FR1,0,4.07,,1,Right,Left,40.0,42,63.0,64,,35,0,,,0.05,0.1440329218107,0.388349514563107
2023-07-10 11:13:31,1.16.3,FR1,0,4.07,,1,Right,Left,40.0,42,64.0,65,,35,0,,,0.2,0.1440329218107,0.384615384615385
2023-07-10 11:14:22,1.16.3,FR1,0,4.06,,1,Left,Left,41.0,43,64.0,65,,35,0,,,0.34,0.1440329218107,0.39047619047619
2023-07-10 11:14:25,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,41.0,43,64.0,65,,36,0,1.51,170.0,,0.148148148148148,0.39047619047619
2023-07-10 11:16:19,1.16.3,FR1,0,4.07,,1,Left,Left,42.0,44,64.0,65,,36,0,,,0.22,0.148148148148148,0.39622641509434
2023-07-10 11:16:21,1.16.3,FR1,0,4.06,2.0,1,Pellet,Left,42.0,44,64.0,65,,37,0,1.01,116.0,,0.152263374485597,0.39622641509434
2023-07-10 11:16:51,1.16.3,FR1,0,4.07,,1,Left,Left,43.0,45,64.0,65,,37,0,,,0.03,0.152263374485597,0.401869158878505
2023-07-10 11:16:55,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,43.0,45,64.0,65,,38,0,3.73,34.0,,0.156378600823045,0.401869158878505
2023-07-10 11:17:17,1.16.3,FR1,0,4.07,,1,Left,Left,44.0,46,64.0,65,,38,0,,,0.02,0.156378600823045,0.407407407407407
2023-07-10 11:17:18,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,44.0,46,64.0,65,,39,0,1.07,23.0,,0.160493827160494,0.407407407407407
2023-07-10 11:19:39,1.16.3,FR1,0,4.06,,1,Right,Left,44.0,46,65.0,66,,39,0,,,0.16,0.160493827160494,0.403669724770642
2023-07-10 11:20:56,1.16.3,FR1,0,4.07,,1,Right,Left,44.0,46,66.0,67,,39,0,,,0.35,0.160493827160494,0.4
2023-07-10 11:21:22,1.16.3,FR1,0,4.06,,1,Left,Left,45.0,47,66.0,67,,39,0,,,0.35,0.160493827160494,0.405405405405405
2023-07-10 11:21:25,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,45.0,47,66.0,67,,40,0,1.64,246.0,,0.164609053497942,0.405405405405405
2023-07-10 11:21:41,1.16.3,FR1,0,4.06,,1,Right,Left,45.0,47,67.0,68,,40,0,,,0.03,0.164609053497942,0.401785714285714
2023-07-10 11:23:01,1.16.3,FR1,0,4.06,,1,Left,Left,46.0,48,67.0,68,,40,0,,,0.01,0.164609053497942,0.407079646017699
2023-07-10 11:23:05,1.16.3,FR1,0,4.06,1.0,1,Pellet,Left,46.0,48,67.0,68,,41,0,3.29,101.0,,0.168724279835391,0.407079646017699
2023-07-10 11:23:21,1.16.3,FR1,0,4.07,,1,Right,Left,46.0,48,68.0,69,,41,0,,,0.15,0.168724279835391,0.403508771929825
2023-07-10 11:23:24,1.16.3,FR1,0,4.07,,1,Right,Left,46.0,48,69.0,70,,41,0,,,0.41,0.168724279835391,0.4
2023-07-10 11:23:32,1.16.3,FR1,0,4.07,,1,Left,Left,47.0,49,69.0,70,,41,0,,,0.4,0.168724279835391,0.405172413793103
2023-07-10 11:23:34,1.16.3,FR1,0,4.06,1.0,1,Pellet,Left,47.0,49,69.0,70,,42,0,2.15,29.0,,0.17283950617284,0.405172413793103
2023-07-10 11:26:03,1.16.3,FR1,0,4.06,,1,Left,Left,48.0,50,69.0,70,,42,0,,,0.26,0.17283950617284,0.41025641025641
2023-07-10 11:26:07,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,48.0,50,69.0,70,,43,0,2.78,153.0,,0.176954732510288,0.41025641025641
2023-07-10 11:27:54,1.16.3,FR1,0,4.06,,1,Left,Left,49.0,51,69.0,70,,43,0,,,0.62,0.176954732510288,0.415254237288136
2023-07-10 11:27:58,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,49.0,51,69.0,70,,44,0,2.78,111.0,,0.181069958847737,0.415254237288136
2023-07-10 11:32:00,1.16.3,FR1,0,4.07,,1,Right,Left,49.0,51,70.0,71,,44,0,,,0.05,0.181069958847737,0.411764705882353
2023-07-10 11:41:50,1.16.3,FR1,0,4.07,,1,Right,Left,49.0,51,71.0,72,,44,0,,,0.23,0.181069958847737,0.408333333333333
2023-07-10 11:46:20,1.16.3,FR1,0,4.07,,1,Right,Left,49.0,51,72.0,73,,44,0,,,0.01,0.181069958847737,0.40495867768595
2023-07-10 11:47:23,1.16.3,FR1,0,4.06,,1,Left,Left,50.0,52,72.0,73,,44,0,,,0.07,0.181069958847737,0.40983606557377
2023-07-10 11:47:28,1.16.3,FR1,0,4.07,1.0,1,Pellet,Left,50.0,52,72.0,73,,45,0,4.68,1170.0,,0.185185185185185,0.40983606557377
2023-07-10 11:50:02,1.16.3,FR1,0,4.07,,1,Left,Left,51.0,53,72.0,73,,45,0,,,0.03,0.185185185185185,0.414634146341463
2023-07-10 11:50:03,1.16.3,FR1,0,4.05,1.0,1,Pellet,Left,51.0,53,72.0,73,,46,0,0.88,155.0,,0.189300411522634,0.414634146341463
2023-07-10 11:50:25,1.16.3,FR1,0,4.07,,1,Left,Left,52.0,54,72.0,73,,46,0,,,0.03,0.189300411522634,0.419354838709677
